FP1,F3,F7,FC3,C3,C5,P3,P7,PO7,PO3,O1,Oz,Pz,CPz,FP2,Fz,F4,F8,FC4,FCz,Cz,C4,C6,P4,P8,PO8,PO4,O2,(corr) HEOG,(corr) VEOG
4.4955,3.876,2.6646,4.2011,6.2104,4.9278,5.7378,3.881,4.4894,4.4435,3.9682,1.6846,5.2088,5.7257,6.1725,4.3075,4.5831,3.4618,5.3185,4.459,5.5467,5.8446,3.9954,4.1176,2.0872,0.3123,3.0926,0.4453,-1.0768,-8.8073
4.1296,3.4588,2.4788,3.8256,5.9199,4.778,5.4773,3.8266,4.411,4.1691,3.8064,1.4423,4.6338,5.1847,5.7503,3.7428,4.0583,3.1494,4.7819,3.8826,5.0085,5.312,3.4737,3.5342,1.6163,-0.1385,2.5538,0.0914,-1.0273,-8.2891
3.7852,3.0704,2.2775,3.4803,5.6477,4.6357,5.273,3.798,4.3693,3.9756,3.7264,1.3118,4.1519,4.6964,5.2852,3.2217,3.5895,2.8398,4.2931,3.3444,4.5012,4.8121,2.9659,3.0423,1.2147,-0.4731,2.1213,-0.1393,-0.9921,-7.7627
3.4647,2.7132,2.0434,3.1622,5.3931,4.4936,5.1434,3.7989,4.3751,3.8904,3.7554,1.331,3.8031,4.2864,4.7894,2.749,3.1727,2.535,3.8568,2.8498,4.0387,4.3679,2.5095,2.6861,0.9242,-0.6487,1.8471,-0.2028,-0.9755,-7.2641
3.1678,2.384,1.7667,2.8647,5.1546,4.3466,5.0989,3.8292,4.4322,3.928,3.9073,1.5215,3.6108,3.9713,4.2842,2.3194,2.794,2.2338,3.4689,2.3973,3.6295,3.9938,2.1346,2.4922,0.7703,-0.6421,1.7633,-0.0741,-0.9789,-6.8316
2.892,2.0748,1.4466,2.5794,4.9296,4.192,5.1377,3.8838,4.5357,4.086,4.1789,1.8832,3.5784,3.7557,3.796,1.9208,2.4345,1.9341,3.1192,1.9798,3.275,3.6944,1.8586,2.4652,0.7589,-0.4532,1.8762,0.2486,-1.002,-6.4984
2.6321,1.7748,1.0904,2.2968,4.7137,4.028,5.2445,3.9517,4.6722,4.3447,4.5492,2.393,3.6871,3.6301,3.3523,1.5373,2.0757,1.6345,2.7952,1.5866,2.9691,3.4653,1.6836,2.587,0.8759,-0.1056,2.1652,0.7427,-1.0421,-6.2866
2.3814,1.472,0.7113,2.0075,4.5001,3.8526,5.3916,4.0173,4.8215,4.6688,4.9825,3.008,3.8994,3.5727,2.976,1.1531,1.7039,1.3358,2.4854,1.2054,2.6988,3.2945,1.5976,2.8207,1.0915,0.3591,2.5867,1.3653,-1.0955,-6.2028
2.1323,1.1558,0.3254,1.704,4.2808,3.6637,5.5435,4.0628,4.9606,5.0143,5.4343,3.6728,4.1666,3.5537,2.6818,0.7561,1.3137,1.041,2.1822,0.8253,2.447,3.1668,1.5784,3.1187,1.3665,0.8886,3.0838,2.0606,-1.1573,-6.2372
1.8782,0.8196,-0.0514,1.3825,4.0487,3.4592,5.6644,4.0714,5.0677,5.3354,5.8593,4.3287,4.4378,3.5416,2.4719,0.341,0.9084,0.7555,1.8831,0.4392,2.1967,3.0665,1.5999,3.4323,1.6604,1.4295,3.5971,2.7704,-1.2229,-6.3641
1.616,0.4636,-0.4048,1.0444,3.7996,3.2394,5.7256,4.0314,5.1268,5.5939,6.2192,4.9246,4.6708,3.5108,2.3349,-0.0887,0.4994,0.4858,1.5908,0.0461,1.9355,2.9817,1.6371,3.7212,1.9384,1.9363,4.0758,3.4432,-1.2875,-6.5454
1.347,0.0954,-0.723,0.6976,3.5351,3.0078,5.7121,3.9388,5.1307,5.7655,6.4888,5.4248,4.8395,3.4471,2.2464,-0.5209,0.1025,0.2388,1.312,-0.3478,1.6603,2.9053,1.6705,3.9599,2.1772,2.3774,4.486,4.0424,-1.3472,-6.7354
1.0785,-0.2703,-0.997,0.3558,3.263,2.7719,5.6251,3.7996,5.0829,5.8438,6.6598,5.8129,4.9371,3.3506,2.1728,-0.9363,-0.2657,0.0205,1.0546,-0.7294,1.3782,2.8359,1.6875,4.1398,2.3662,2.7376,4.8129,4.5489,-1.3988,-6.8871
0.8215,-0.6139,-1.221,0.0364,2.9961,2.5418,5.4809,3.6281,4.9959,5.8395,6.7398,6.0918,4.974,3.2342,2.0788,-1.3131,-0.5913,-0.166,0.8257,-1.0809,1.1056,2.7753,1.6819,4.2667,2.5067,3.0161,5.0586,4.9602,-1.4399,-6.9603
0.589,-0.9153,-1.3928,-0.2434,2.7498,2.3279,5.3059,3.4442,4.8884,5.7755,6.7491,6.2784,4.9716,3.1185,1.9343,-1.6308,-0.8665,-0.3211,0.6289,-1.384,0.8637,2.7261,1.6514,4.3546,2.6075,3.2219,5.236,5.285,-1.469,-6.9275
0.3925,-1.1572,-1.5141,-0.4697,2.5373,2.1384,5.1285,3.2689,4.7797,5.6795,6.7142,6.3966,4.9538,3.0249,1.7223,-1.8754,-1.0905,-0.4498,0.4633,-1.6233,0.6726,2.6889,1.5952,4.4193,2.68,3.3674,5.3607,5.5369,-1.4853,-6.7792
0.2396,-1.3287,-1.5903,-0.635,2.3676,1.9783,4.9726,3.1196,4.6853,5.5769,6.6617,6.4698,4.9395,2.9689,1.442,-2.0414,-1.2684,-0.5605,0.3243,-1.7898,0.5457,2.6605,1.513,4.4721,2.7339,3.4635,5.4453,5.7279,-1.4889,-6.5244
0.133,-1.4257,-1.6297,-0.7381,2.2434,1.8493,4.8523,3.0073,4.6134,5.485,6.6131,6.5156,4.9384,2.9561,1.1092,-2.1317,-1.4084,-0.6626,0.206,-1.882,0.4865,2.6348,1.405,4.5171,2.7741,3.5167,5.4962,5.8656,-1.4801,-6.1887
0.071,-1.4505,-1.6422,-0.7835,2.1618,1.7507,4.7702,2.9352,4.5637,5.411,6.5814,6.544,4.9506,2.9819,0.7527,-2.1545,-1.5167,-0.7632,0.1041,-1.9046,0.4886,2.6051,1.2746,4.5517,2.801,3.5289,5.5138,5.9521,-1.4606,-5.8082
0.049,-1.4101,-1.6378,-0.7784,2.1164,1.681,4.7191,2.899,4.5284,5.3532,6.5704,6.5573,4.9688,3.034,0.4076,-2.1201,-1.5947,-0.864,0.0191,-1.8664,0.5378,2.5662,1.1298,4.5694,2.8119,3.5,5.4959,5.9863,-1.4329,-5.4225
0.0616,-1.3146,-1.6256,-0.7315,2.0992,1.6381,4.6861,2.8882,4.4947,5.3045,6.5757,6.5532,4.9829,3.0966,0.1083,-2.038,-1.6374,-0.9599,-0.0432,-1.7787,0.6167,2.5173,0.985,4.5641,2.804,3.4308,5.4415,5.9673,-1.4011,-5.0684
0.1033,-1.1767,-1.6126,-0.6514,2.1029,1.62,4.6568,2.888,4.4484,5.2562,6.5876,6.5282,4.9848,3.1556,-0.1178,-1.9161,-1.6356,-1.0407,-0.0729,-1.6528,0.7083,2.4627,0.8599,4.5334,2.7778,3.3269,5.3549,5.8979,-1.3709,-4.7748
0.169,-1.0101,-1.6035,-0.5469,2.1216,1.6233,4.6201,2.8818,4.3775,5.2024,6.5936,6.4807,4.9717,3.202,-0.2545,-1.7608,-1.5806,-1.094,-0.0597,-1.4993,0.8002,2.4108,0.7759,4.4822,2.7386,3.2006,5.2476,5.7874,-1.3489,-4.5604
0.2539,-0.8293,-1.6011,-0.4269,2.1511,1.6436,4.5707,2.8546,4.2749,5.142,6.5822,6.4136,4.9477,3.2347,-0.2988,-1.5784,-1.4686,-1.1095,0.0027,-1.328,0.8858,2.3729,0.7521,4.4226,2.698,3.0718,5.1387,5.6518,-1.3414,-4.4326
0.3524,-0.6491,-1.6062,-0.3022,2.1873,1.6737,4.5099,2.7947,4.1395,5.0793,6.545,6.3344,4.923,3.2589,-0.2604,-1.3771,-1.305,-1.0827,0.1136,-1.1481,0.9643,2.3595,0.7996,4.3724,2.6723,2.9654,5.0518,5.513,-1.3536,-4.3885
0.4575,-0.4837,-1.6182,-0.1849,2.2251,1.7037,4.4435,2.6959,3.9765,5.0216,6.4778,6.2538,4.9109,3.2843,-0.1586,-1.1681,-1.1057,-1.0176,0.2628,-0.9688,1.0383,2.3779,0.917,4.3517,2.6796,2.9076,5.0111,5.3949,-1.388,-4.4168
0.5599,-0.3464,-1.6353,-0.0888,2.2565,1.721,4.3793,2.5583,3.795,4.9765,6.3806,6.1828,4.923,3.32,-0.0186,-0.9667,-0.896,-0.9265,0.4309,-0.801,1.1104,2.4284,1.0883,4.3773,2.736,2.9206,5.035,5.319,-1.444,-4.5003
0.6484,-0.2492,-1.6562,-0.0278,2.2704,1.7116,4.3234,2.3879,3.6065,4.9488,6.2569,6.13,4.9653,3.3705,0.1327,-0.7916,-0.7078,-0.8284,0.5915,-0.6572,1.1796,2.503,1.284,4.4578,2.8513,3.0176,5.1318,5.3002,-1.5175,-4.6184
0.7111,-0.2019,-1.6799,-0.0136,2.2541,1.6631,4.2778,2.1965,3.4227,4.9395,6.113,6.0999,5.0354,3.4324,0.27,-0.6633,-0.5741,-0.746,0.7154,-0.5522,1.2394,2.5858,1.466,4.5905,3.027,3.1993,5.2968,5.344,-1.6019,-4.7492
0.7378,-0.2109,-1.7066,-0.0531,2.1954,1.5679,4.2403,1.9998,3.2545,4.9455,5.9579,6.0922,5.1234,3.4953,0.3723,-0.6,-0.5228,-0.7001,0.7764,-0.5,1.2784,2.6554,1.5952,4.7616,3.2544,3.4531,5.5124,5.4452,-1.6883,-4.8714
0.7229,-0.2766,-1.7364,-0.1456,2.0873,1.4273,4.2057,1.8161,3.1109,4.9615,5.8026,6.1029,5.2148,3.5449,0.4251,-0.6127,-0.5689,-0.7049,0.7583,-0.51,1.2846,2.6913,1.6408,4.949,3.5159,3.7546,5.7516,5.5902,-1.7677,-4.9664
0.6686,-0.3917,-1.7681,-0.281,1.9316,1.2526,4.169,1.664,2.9993,4.9829,5.6598,6.1272,5.2959,3.5686,0.4226,-0.7001,-0.7094,-0.763,0.6602,-0.5819,1.2508,2.6797,1.5888,5.1282,3.7876,4.0708,5.9834,5.7592,-1.8318,-5.0205
0.5866,-0.5396,-1.7975,-0.4395,1.7408,1.0657,4.1277,1.5589,2.9245,5.0072,5.5429,6.1606,5.3584,3.5617,0.3697,-0.845,-0.9204,-0.8632,0.4997,-0.7021,1.1803,2.6197,1.4468,5.2784,4.0425,4.3653,6.1792,5.9307,-1.8745,-5.0273
0.4974,-0.6953,-1.8164,-0.5941,1.5377,0.895,4.0839,1.5106,2.8879,5.0351,5.4634,6.2001,5.4029,3.5304,0.2821,-1.0147,-1.1591,-0.9811,0.3111,-0.8425,1.0895,2.5251,1.2444,5.3874,4.2546,4.6035,6.3182,6.085,-1.893,-4.9892
0.4273,-0.8281,-1.813,-0.7142,1.352,0.7706,4.0441,1.5215,2.8878,5.0703,5.4287,6.2446,5.4389,3.4926,0.1856,-1.1647,-1.3711,-1.084,0.1404,-0.964,1.0067,2.4229,1.0272,5.4543,4.4034,4.7574,6.3911,6.2064,-1.8872,-4.9174
0.4041,-0.9055,-1.7722,-0.771,1.2152,0.7181,4.0181,1.586,2.9188,5.1171,5.4396,6.293,5.482,3.4738,0.1116,-1.2469,-1.5011,-1.1364,0.0352,-1.0234,0.9663,2.348,0.8476,5.4884,4.4766,4.8101,6.4007,6.2852,-1.8596,-4.8301
0.4518,-0.8982,-1.6782,-0.7415,1.155,0.7539,4.0165,1.6923,2.9728,5.179,5.489,6.3435,5.5501,3.5021,0.0923,-1.2185,-1.5037,-1.1084,0.0356,-0.982,1.0015,2.3347,0.753,5.5068,4.4724,4.7582,6.3607,6.3177,-1.8145,-4.749
0.5857,-0.784,-1.5172,-0.6121,1.1904,0.8824,4.0482,1.825,3.0406,5.2569,5.5626,6.3924,5.6584,3.6014,0.1544,-1.0505,-1.3526,-0.9808,0.1657,-0.814,1.1369,2.4094,0.7757,5.5301,4.3995,4.6127,6.2921,6.3057,-1.7571,-4.6963
0.8104,-0.5521,-1.2816,-0.3802,1.329,1.0955,4.1187,1.9688,3.1131,5.3483,5.641,6.4333,5.8168,3.7864,0.3146,-0.7339,-1.0452,-0.7497,0.4296,-0.5113,1.3829,2.5847,0.9275,5.578,4.2759,4.3973,6.219,6.2556,-1.6929,-4.6912
1.1184,-0.2054,-0.9733,-0.0542,1.5655,1.375,4.2285,2.1109,3.1826,5.4472,5.7029,6.4579,6.0268,4.0594,0.5771,-0.2812,-0.6017,-0.427,0.8118,-0.0853,1.7339,2.8576,1.1987,5.6656,4.1251,4.1443,6.164,6.1763,-1.6278,-4.749
1.4925,0.239,-0.6052,0.3477,1.8834,1.6966,4.3722,2.242,3.2426,5.5445,5.7287,6.4568,6.2825,4.4106,0.9338,0.2764,-0.0606,-0.0385,1.2812,0.4364,2.1708,3.211,1.5616,5.8006,3.9727,3.8886,6.1443,6.0774,-1.5671,-4.8793
1.9084,0.7513,-0.2008,0.7996,2.2573,2.0334,4.5393,2.3565,3.2876,5.6295,5.7034,6.4202,6.5704,4.8199,1.3664,0.8951,0.5291,0.3815,1.7973,1.0157,2.6644,3.6172,1.9775,5.9823,3.8416,3.6612,6.1681,5.9665,-1.516,-5.0848
2.3387,1.2925,0.2104,1.2707,2.6564,2.359,4.7146,2.4509,3.3115,5.6907,5.6176,6.3397,6.8714,5.2596,1.8488,1.5261,1.1168,0.7954,2.3177,1.6109,3.1809,4.0438,2.4043,6.2011,3.7483,3.484,6.2337,5.8478,-1.4783,-5.3603
2.7561,1.8199,0.5976,1.7282,3.0482,2.6504,4.8805,2.5223,3.3076,5.7179,5.4679,6.2086,7.1632,5.6985,2.3512,2.1238,1.6588,1.1688,2.8047,2.1833,3.6865,4.4583,2.8035,6.44,3.7011,3.3657,6.3292,5.7209,-1.4561,-5.6916
3.1367,2.2935,0.934,2.1417,3.4026,2.8901,5.0197,2.5675,3.2689,5.7038,5.2569,6.0237,7.4232,6.1059,2.8437,2.6521,2.1245,1.4766,3.2302,2.7011,4.1514,4.8338,3.1473,6.6775,3.7003,3.302,6.4361,5.5821,-1.449,-6.0558
3.4623,2.6828,1.2017,2.4869,3.6963,3.0674,5.1183,2.5835,3.1896,5.646,4.9916,5.7862,7.6319,6.4556,3.2996,3.0884,2.5,1.7069,3.5792,3.143,4.5522,5.1516,3.4216,6.8918,3.7398,3.2784,6.5333,5.4262,-1.4549,-6.4242
3.7223,2.9711,1.3928,2.7494,3.9149,3.1802,5.1685,2.5687,3.0678,5.5482,4.6833,5.5026,7.7763,6.7294,3.6975,3.4247,2.7873,1.8621,3.8493,3.4981,4.8744,5.4031,3.6275,7.0653,3.8111,3.2757,6.603,5.2494,-1.4701,-6.7661
3.9143,3.157,1.5097,2.9257,4.0546,3.2344,5.17,2.5237,2.906,5.4196,4.3468,5.1851,7.8521,6.919,4.0223,3.6657,3.0001,1.9569,4.0487,3.7646,5.1118,5.59,3.779,7.1884,3.906,3.2757,6.6347,5.052,-1.4908,-7.0531
