FP1,F3,F7,FC3,C3,C5,P3,P7,PO7,PO3,O1,Oz,Pz,CPz,FP2,Fz,F4,F8,FC4,FCz,Cz,C4,C6,P4,P8,PO8,PO4,O2,(corr) HEOG,(corr) VEOG
-0.549,-1.2335,-0.4282,-0.9533,-0.9756,-0.5668,-0.8992,-0.1294,-0.4863,-1.005,-0.2376,-0.4423,-0.8367,-1.1451,-0.445,-1.5969,-0.9495,-0.372,-0.831,-1.5172,-1.0666,-1.0546,-0.316,-0.6462,0.3575,0.2183,-0.3577,-0.126,0.0224,0.9633
-0.4635,-1.1471,-0.3362,-0.8488,-0.9781,-0.5306,-1.0766,-0.1878,-0.6132,-1.1628,-0.3626,-0.5207,-1.0463,-1.3344,-0.3415,-1.5083,-0.8847,-0.3606,-0.8524,-1.4338,-1.1171,-1.1518,-0.4207,-0.8388,0.2256,0.137,-0.5466,-0.2037,0.1256,0.8916
-0.3633,-1.0259,-0.24,-0.7341,-0.993,-0.5088,-1.2712,-0.2691,-0.7391,-1.3384,-0.5085,-0.602,-1.2723,-1.5406,-0.225,-1.398,-0.7973,-0.3677,-0.8561,-1.3484,-1.1895,-1.2386,-0.5511,-1.0555,0.059,0.0243,-0.7692,-0.3003,0.2368,0.7851
-0.2445,-0.8728,-0.1389,-0.6181,-1.0229,-0.5032,-1.4794,-0.365,-0.8658,-1.5342,-0.685,-0.7012,-1.5094,-1.7555,-0.0871,-1.2703,-0.6867,-0.3774,-0.8365,-1.2672,-1.2804,-1.3072,-0.6941,-1.2931,-0.1347,-0.1371,-1.0281,-0.4344,0.3436,0.6671
-0.1053,-0.6935,-0.0296,-0.507,-1.0642,-0.5102,-1.6898,-0.464,-0.9892,-1.7438,-0.8921,-0.8258,-1.7463,-1.9663,0.0773,-1.1294,-0.5549,-0.3737,-0.7903,-1.1926,-1.3816,-1.3487,-0.8331,-1.5417,-0.3454,-0.3569,-1.3164,-0.6149,0.4353,0.5596
0.0517,-0.4979,0.0909,-0.4047,-1.1084,-0.5216,-1.8841,-0.5527,-1.0983,-1.951,-1.1175,-0.9725,-1.9673,-2.1573,0.2668,-0.9823,-0.4081,-0.345,-0.7188,-1.1251,-1.4829,-1.356,-0.9512,-1.7848,-0.5603,-0.6319,-1.6171,-0.8371,0.5051,0.4791
0.2172,-0.3004,0.2224,-0.3136,-1.1453,-0.5283,-2.0405,-0.6185,-1.1749,-2.1314,-1.3376,-1.1271,-2.1533,-2.3119,0.4715,-0.8396,-0.2579,-0.2876,-0.6286,-1.0653,-1.5743,-1.3252,-1.0341,-2.0014,-0.7651,-0.9447,-1.9047,-1.0821,0.5503,0.4338
0.3752,-0.1195,0.3585,-0.2362,-1.166,-0.5232,-2.1385,-0.6522,-1.1983,-2.2571,-1.5217,-1.2676,-2.286,-2.416,0.6731,-0.7153,-0.1199,-0.2064,-0.5313,-1.0147,-1.648,-1.2571,-1.0725,-2.1694,-0.9448,-1.2656,-2.1497,-1.3203,0.5711,0.4225
0.5044,0.0247,0.4867,-0.176,-1.1663,-0.5049,-2.164,-0.65,-1.15,-2.3021,-1.638,-1.3692,-2.3504,-2.46,0.8481,-0.6243,-0.0118,-0.1137,-0.4417,-0.9765,-1.7002,-1.1572,-1.0635,-2.2693,-1.0855,-1.5574,-2.3242,-1.517,0.569,0.4372
0.5822,0.1139,0.5898,-0.137,-1.1477,-0.4782,-2.113,-0.6142,-1.0202,-2.249,-1.6614,-1.4095,-2.3382,-2.4409,0.9725,-0.5796,0.0506,-0.0259,-0.3747,-0.9546,-1.7309,-1.0354,-1.0104,-2.289,-1.1763,-1.7828,-2.4067,-1.64,0.5447,0.4662
0.5899,0.1355,0.6502,-0.1232,-1.1172,-0.4532,-1.9928,-0.5529,-0.8109,-2.0928,-1.5781,-1.3734,-2.2487,-2.3619,1.0271,-0.588,0.0563,0.0411,-0.3423,-0.9522,-1.7436,-0.9047,-0.922,-2.2254,-1.2115,-1.911,-2.3857,-1.6656,0.4975,0.4978
0.5174,0.0861,0.6551,-0.1367,-1.084,-0.442,-1.8204,-0.4769,-0.5369,-1.8427,-1.3898,-1.2559,-2.0894,-2.2321,1.002,-0.6476,0.0022,0.0751,-0.351,-0.9702,-1.7435,-0.7792,-0.8115,-2.0858,-1.1916,-1.9243,-2.2618,-1.5837,0.4256,0.5235
0.3671,-0.0265,0.6003,-0.1752,-1.057,-0.4539,-1.6184,-0.3974,-0.2225,-1.5204,-1.1121,-1.0626,-1.8741,-2.0641,0.8999,-0.7471,-0.1062,0.0706,-0.4008,-1.0057,-1.7356,-0.6722,-0.6942,-1.8866,-1.1241,-1.8221,-2.0476,-1.3994,0.3284,0.5388
0.155,-0.1828,0.4936,-0.231,-1.0406,-0.4919,-1.4099,-0.3226,0.1039,-1.1563,-0.7723,-0.8098,-1.6208,-1.8716,0.7364,-0.8662,-0.2543,0.0304,-0.4846,-1.0508,-1.7224,-0.594,-0.585,-1.6509,-1.0222,-1.6221,-1.7657,-1.133,0.2085,0.5436
-0.0896,-0.3539,0.3554,-0.2895,-1.0327,-0.5495,-1.2138,-0.256,0.4152,-0.784,-0.4038,-0.5213,-1.349,-1.6667,0.5379,-0.9786,-0.4203,-0.0349,-0.5884,-1.0923,-1.7026,-0.55,-0.496,-1.4043,-0.9036,-1.3581,-1.4462,-0.8166,0.0742,0.5402
-0.3289,-0.5061,0.2155,-0.3317,-1.024,-0.6114,-1.0421,-0.1962,0.6896,-0.4353,-0.0413,-0.2267,-1.0774,-1.4585,0.3378,-1.0555,-0.5769,-0.1085,-0.6934,-1.1132,-1.6704,-0.5399,-0.4344,-1.1719,-0.7876,-1.0755,-1.1228,-0.4897,-0.0601,0.532
-0.5224,-0.6071,0.1081,-0.3367,-1.0005,-0.6562,-0.899,-0.1391,0.9118,-0.136,0.2839,0.0434,-0.8225,-1.2529,0.17,-1.0711,-0.6965,-0.1709,-0.7783,-1.0947,-1.6165,-0.5577,-0.4016,-0.9748,-0.6926,-0.8231,-0.8289,-0.193,-0.1755,0.5218
-0.6349,-0.6325,0.0647,-0.2873,-0.9472,-0.662,-0.783,-0.0793,1.0733,0.0966,0.5475,0.2616,-0.5978,-1.0534,0.0635,-1.0073,-0.7551,-0.2039,-0.8235,-1.0204,-1.5305,-0.5934,-0.394,-0.8284,-0.6336,-0.6445,-0.5932,0.0379,-0.2514,0.51
-0.6436,-0.5717,0.1067,-0.1744,-0.8524,-0.6112,-0.6894,-0.0128,1.1706,0.2547,0.7344,0.4078,-0.4137,-0.8627,0.0373,-0.8577,-0.7373,-0.1948,-0.8152,-0.8801,-1.4048,-0.635,-0.4041,-0.7404,-0.6198,-0.5695,-0.4365,0.1789,-0.2702,0.4947
-0.5422,-0.4292,0.2412,0,-0.7115,-0.4951,-0.6134,0.0622,1.2036,0.3386,0.8396,0.4721,-0.2772,-0.6842,0.0978,-0.6287,-0.6389,-0.1387,-0.7482,-0.6726,-1.2369,-0.6716,-0.4226,-0.7112,-0.6535,-0.6089,-0.3683,0.2209,-0.2215,0.4718
-0.3416,-0.2239,0.4594,0.2228,-0.5292,-0.3168,-0.5534,0.143,1.1734,0.3537,0.866,0.4549,-0.1934,-0.5241,0.2378,-0.3392,-0.4681,-0.0396,-0.6271,-0.4073,-1.0325,-0.6945,-0.4406,-0.7346,-0.7297,-0.7521,-0.3871,0.1701,-0.1048,0.4365
-0.0679,0.0155,0.7385,0.4716,-0.3205,-0.0914,-0.5129,0.2218,1.08,0.3068,0.8207,0.3648,-0.1658,-0.3917,0.4392,-0.0169,-0.244,0.091,-0.4663,-0.1038,-0.806,-0.6998,-0.4514,-0.8001,-0.837,-0.9702,-0.4815,0.0454,0.0692,0.3851
0.2428,0.256,1.045,0.7184,-0.109,0.1552,-0.5016,0.2841,0.9214,0.2023,0.7109,0.215,-0.198,-0.2999,0.6755,0.306,0.0069,0.2358,-0.2866,0.2105,-0.5796,-0.6885,-0.4518,-0.8952,-0.9598,-1.2222,-0.6338,-0.1269,0.2807,0.3161
0.5501,0.4654,1.3397,0.9337,0.0753,0.3891,-0.5342,0.31,0.6944,0.041,0.5418,0.0201,-0.2931,-0.2635,0.9166,0.5982,0.2547,0.3749,-0.1122,0.5036,-0.3803,-0.6657,-0.442,-1.0078,-1.0807,-1.4625,-0.8229,-0.3184,0.5037,0.2313
0.8152,0.6173,1.5832,1.0907,0.2011,0.5737,-0.6261,0.2772,0.3983,-0.1784,0.3173,-0.205,-0.4526,-0.2963,1.1327,0.8327,0.4716,0.4887,0.0336,0.7443,-0.2351,-0.6394,-0.4256,-1.1275,-1.1832,-1.6486,-1.0271,-0.5026,0.7096,0.1356
1.006,0.6939,1.7403,1.1686,0.2411,0.6745,-0.7888,0.1664,0.0396,-0.4547,0.0436,-0.4449,-0.6738,-0.4071,1.2982,0.9905,0.6355,0.5609,0.1323,0.9064,-0.1659,-0.6182,-0.4076,-1.2452,-1.2539,-1.7474,-1.2254,-0.657,0.8719,0.0362
1.1008,0.6869,1.7858,1.1549,0.1778,0.6663,-1.024,-0.0324,-0.3637,-0.7787,-0.2661,-0.6828,-0.9465,-0.5955,1.3944,1.0611,0.7324,0.5804,0.1724,0.9732,-0.1842,-0.6089,-0.3936,-1.353,-1.2833,-1.7385,-1.3982,-0.7638,0.9693,-0.0579
1.0908,0.5976,1.7072,1.0479,0.0075,0.5376,-1.3204,-0.3144,-0.7803,-1.1296,-0.5888,-0.8986,-1.2521,-0.8498,1.4114,1.0433,0.758,0.5427,0.1507,0.9396,-0.2889,-0.6153,-0.3879,-1.4427,-1.2668,-1.6156,-1.5273,-0.8092,0.9883,-0.1375
0.9809,0.4354,1.5076,0.856,-0.2576,0.2939,-1.6534,-0.659,-1.1685,-1.4749,-0.8925,-1.0705,-1.5642,-1.1472,1.3489,0.9434,0.7162,0.451,0.0722,0.8118,-0.4658,-0.6379,-0.3927,-1.5056,-1.2039,-1.3858,-1.5969,-0.7836,0.9249,-0.1937
0.789,0.2162,1.2058,0.5983,-0.5907,-0.0418,-1.9881,-1.0315,-1.4832,-1.7748,-1.1414,-1.1773,-1.8511,-1.4563,1.2151,0.7745,0.6181,0.3152,-0.0513,0.6066,-0.6897,-0.6737,-0.4072,-1.5328,-1.0977,-1.067,-1.5946,-0.6825,0.7853,-0.2189
0.5435,-0.039,0.8342,0.3018,-0.9537,-0.432,-2.2848,-1.3899,-1.6853,-1.9895,-1.3024,-1.2017,-2.0806,-1.7418,1.026,0.5555,0.4803,0.152,-0.2026,0.3485,-0.9285,-0.7161,-0.4275,-1.5154,-0.954,-0.685,-1.5131,-0.508,0.5857,-0.2071
0.2804,-0.3042,0.4357,0.0005,-1.3017,-0.8289,-2.5054,-1.6923,-1.7501,-2.0866,-1.3526,-1.1343,-2.2243,-1.9684,0.8041,0.3112,0.3241,-0.0162,-0.3604,0.0685,-1.1463,-0.7548,-0.4462,-1.446,-0.7796,-0.2699,-1.3513,-0.269,0.35,-0.1554
0.0394,-0.5493,0.0596,-0.2672,-1.588,-1.1801,-2.6178,-1.9036,-1.6714,-2.0459,-1.2828,-0.9745,-2.2602,-2.1049,0.5771,0.0723,0.1754,-0.1626,-0.4997,-0.1974,-1.3073,-0.7753,-0.4519,-1.3192,-0.5829,0.1471,-1.1141,0.0184,0.1068,-0.065
-0.1395,-0.7398,-0.2433,-0.4605,-1.7676,-1.4336,-2.5988,-1.9993,-1.4625,-1.8616,-1.0976,-0.7303,-2.1737,-2.1257,0.3775,-0.124,0.0646,-0.2584,-0.5927,-0.409,-1.3771,-0.7587,-0.4304,-1.1331,-0.3729,0.5351,-0.812,0.3326,-0.1158,0.058
-0.2195,-0.8383,-0.4247,-0.538,-1.8001,-1.5428,-2.4343,-1.967,-1.1506,-1.5399,-0.8124,-0.4155,-1.9576,-2.0115,0.2407,-0.2355,0.0256,-0.2748,-0.6089,-0.5232,-1.3247,-0.6828,-0.365,-0.8895,-0.1605,0.8651,-0.4594,0.649,-0.2943,0.2023
-0.1686,-0.8062,-0.4426,-0.4602,-1.6527,-1.4705,-2.1186,-1.805,-0.7704,-1.0954,-0.4481,-0.0469,-1.6103,-1.7484,0.2042,-0.2177,0.0944,-0.1864,-0.5169,-0.4957,-1.1223,-0.5235,-0.2379,-0.5934,0.0423,1.1113,-0.073,0.9433,-0.4137,0.3521
