time	FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	HEOG_left	HEOG_right
-74.2188	-0.1339	-0.1406	-0.3109	-0.0993	-0.1404	-0.1196	-0.205	-0.2548	-0.127	-0.1325	-0.227	-0.021	0.4602	0.1999	-0.0059	-0.2197	-0.0022	0.0206	0.1858	-0.1311	-0.1049	0.0807	-0.6205	0.3191	0.3448	0.3394	0.3713	0.4382	-0.3399	-0.0539
-70.3125	0.0001	-0.1581	-0.2532	-0.0888	-0.1918	-0.1171	-0.2811	-0.3337	-0.2059	-0.185	-0.2251	0.0426	0.4874	0.1945	0.1528	-0.2437	0.0096	0.0599	0.2259	-0.1849	-0.1554	0.1072	-0.5724	0.4124	0.3349	0.454	0.5192	0.5433	-0.2284	0.0779
-66.4062	0.1062	-0.1721	-0.1864	-0.0714	-0.2304	-0.1085	-0.3375	-0.377	-0.2722	-0.2231	-0.2168	0.0787	0.4858	0.1733	0.2725	-0.2606	0.0064	0.0687	0.2432	-0.2278	-0.1988	0.0897	-0.5547	0.4592	0.2865	0.5108	0.6224	0.5959	-0.1222	0.1796
-62.5	0.1584	-0.1909	-0.1285	-0.0621	-0.2652	-0.1076	-0.3778	-0.3903	-0.3258	-0.2469	-0.2058	0.0831	0.4528	0.1322	0.3363	-0.2779	-0.014	0.0407	0.2267	-0.2654	-0.2426	0.0249	-0.568	0.4501	0.1988	0.502	0.6656	0.5912	-0.0334	0.2407
-58.5938	0.1416	-0.2215	-0.095	-0.0744	-0.3051	-0.1266	-0.4063	-0.3847	-0.3676	-0.258	-0.1933	0.0573	0.392	0.0715	0.3378	-0.3025	-0.0536	-0.0211	0.1685	-0.3038	-0.2932	-0.0824	-0.6043	0.3848	0.0778	0.4311	0.6432	0.5325	0.0317	0.2598
-54.6875	0.0563	-0.2673	-0.0951	-0.1162	-0.3567	-0.1741	-0.4275	-0.3738	-0.3982	-0.2594	-0.1787	0.0079	0.3117	-0.0038	0.2817	-0.3381	-0.1122	-0.106	0.066	-0.3477	-0.3547	-0.2209	-0.6504	0.2719	-0.0649	0.3109	0.5598	0.4305	0.0727	0.2434
-50.7812	-0.0802	-0.3268	-0.1296	-0.1882	-0.4229	-0.2525	-0.4455	-0.3697	-0.4175	-0.2551	-0.1594	-0.0554	0.223	-0.0858	0.1828	-0.3838	-0.1864	-0.1985	-0.076	-0.3983	-0.4271	-0.3759	-0.6908	0.1272	-0.2141	0.1606	0.4285	0.3004	0.0934	0.2039
-46.875	-0.2367	-0.3935	-0.1907	-0.2837	-0.5019	-0.3577	-0.4636	-0.3806	-0.4246	-0.2498	-0.1327	-0.1227	0.1371	-0.165	0.0625	-0.434	-0.269	-0.2817	-0.2453	-0.4525	-0.5064	-0.5317	-0.7118	-0.0304	-0.3538	0.0002	0.2677	0.1584	0.1	0.1562
-42.9688	-0.376	-0.457	-0.2651	-0.3907	-0.5874	-0.479	-0.4841	-0.4089	-0.4189	-0.2479	-0.0968	-0.1868	0.0628	-0.2328	-0.056	-0.4796	-0.3496	-0.341	-0.4236	-0.5038	-0.5851	-0.6742	-0.7048	-0.1826	-0.4706	-0.1538	0.0961	0.0172	0.0993	0.1145
-39.0625	-0.4645	-0.5059	-0.3371	-0.4951	-0.6702	-0.6008	-0.5084	-0.4515	-0.4009	-0.2536	-0.053	-0.2443	0.0046	-0.2831	-0.1525	-0.5107	-0.4165	-0.366	-0.5895	-0.5441	-0.6548	-0.7922	-0.6679	-0.3153	-0.5566	-0.2926	-0.0708	-0.1165	0.098	0.0901
-35.1562	-0.4817	-0.5305	-0.3931	-0.5848	-0.7405	-0.7056	-0.5371	-0.5016	-0.3731	-0.2702	-0.0061	-0.2968	-0.0375	-0.3137	-0.2143	-0.5195	-0.4591	-0.3517	-0.723	-0.5669	-0.7087	-0.8794	-0.6064	-0.4205	-0.6121	-0.4153	-0.2236	-0.2425	0.1016	0.0895
-31.25	-0.4258	-0.5254	-0.424	-0.6521	-0.7901	-0.7767	-0.57	-0.5504	-0.3402	-0.2999	0.0356	-0.3498	-0.068	-0.327	-0.2368	-0.5027	-0.4707	-0.2991	-0.8093	-0.5698	-0.7434	-0.9346	-0.5313	-0.4977	-0.6453	-0.5277	-0.359	-0.3657	0.1151	0.1144
-27.3438	-0.3137	-0.4907	-0.4262	-0.695	-0.8142	-0.8021	-0.6075	-0.5903	-0.3081	-0.3439	0.0628	-0.4105	-0.0938	-0.3285	-0.2231	-0.4629	-0.4504	-0.2136	-0.8425	-0.556	-0.7608	-0.9616	-0.4571	-0.5518	-0.6709	-0.6382	-0.4789	-0.4919	0.1419	0.1624
-23.4375	-0.1753	-0.4324	-0.4015	-0.7175	-0.8123	-0.7773	-0.6498	-0.6161	-0.2834	-0.4024	0.0667	-0.4856	-0.1223	-0.3253	-0.1803	-0.408	-0.4029	-0.1038	-0.8257	-0.5337	-0.7674	-0.9679	-0.3977	-0.5911	-0.7068	-0.754	-0.5872	-0.6246	0.1841	0.2283
-19.5312	-0.0442	-0.3605	-0.3551	-0.727	-0.788	-0.7063	-0.6981	-0.6267	-0.2717	-0.4749	0.0413	-0.5794	-0.1588	-0.3242	-0.1164	-0.3492	-0.3374	0.02	-0.77	-0.5146	-0.7725	-0.9623	-0.3631	-0.6242	-0.7693	-0.8776	-0.6876	-0.7621	0.2409	0.3056
