FP1,F3,F7,FC3,C3,C5,P3,P7,PO7,PO3,O1,Oz,Pz,CPz,FP2,Fz,F4,F8,FC4,FCz,Cz,C4,C6,P4,P8,PO8,PO4,O2,(corr) HEOG,(corr) VEOG
0.1081,0.808,0.0596,0.9524,1.1101,0.7697,0.1927,0.1379,-0.0916,0.0757,0.357,0.1911,0.6346,0.6258,0.399,1.2478,1.135,1.2656,1.9851,1.2048,1.0484,0.8342,0.7092,0.4309,0.2494,0.0811,0.6482,-0.1124,-0.4598,-0.5958
0.1828,1.1439,0.1526,1.3292,1.4668,1.0382,0.4538,0.2468,0.036,0.2807,0.4773,0.2907,1.0055,0.9696,0.5038,1.6672,1.5507,1.4179,2.3761,1.6631,1.5021,1.1535,0.919,0.6623,0.3439,0.1905,0.8386,0.0187,-0.5828,-0.7538
0.2793,1.469,0.1992,1.6834,1.8005,1.2598,0.7048,0.3295,0.1564,0.4801,0.5923,0.3832,1.3717,1.3259,0.6317,2.0861,1.9618,1.5489,2.7615,2.1169,1.9547,1.4863,1.1353,0.9071,0.4513,0.3096,1.0351,0.1477,-0.7219,-0.9397
0.3914,1.7586,0.2028,1.9951,2.1033,1.4367,0.9393,0.3912,0.266,0.6674,0.6957,0.4622,1.7099,1.6762,0.7695,2.4722,2.3331,1.6448,3.1148,2.535,2.3758,1.8094,1.3428,1.1518,0.5652,0.4288,1.2247,0.2608,-0.8604,-1.1292
0.5116,1.9959,0.1772,2.2545,2.3735,1.5799,1.1545,0.4411,0.3646,0.8402,0.7854,0.5262,2.0049,2.004,0.9016,2.8005,2.6367,1.6965,3.415,2.8936,2.7429,2.1023,1.5295,1.3843,0.678,0.5386,1.3971,0.3487,-0.9812,-1.2977
0.6321,2.1736,0.1433,2.4606,2.6127,1.7047,1.3491,0.4895,0.4536,0.9983,0.8626,0.577,2.2491,2.2957,1.0131,3.055,2.8547,1.7011,3.6478,3.1782,3.042,2.3486,1.6871,1.594,0.7826,0.6313,1.5456,0.4081,-1.0706,-1.4247
0.7458,2.2936,0.1234,2.619,2.8227,1.8245,1.521,0.5442,0.5343,1.1418,0.9303,0.6187,2.4404,2.5401,1.0923,3.2299,2.981,1.6614,3.8046,3.383,3.2671,2.5364,1.8111,1.7723,0.8723,0.7012,1.6656,0.441,-1.1202,-1.4986
0.8469,2.3639,0.1352,2.7378,3.0023,1.9466,1.6665,0.6085,0.6067,1.269,0.9908,0.6548,2.5794,2.7277,1.1331,3.3272,3.0197,1.5863,3.8826,3.5097,3.4186,2.6585,1.8995,1.9122,0.9418,0.7444,1.7539,0.4526,-1.1281,-1.5172
0.9313,2.3954,0.1866,2.8236,3.1458,2.0692,1.7796,0.6801,0.6679,1.3753,1.0442,0.6863,2.6664,2.851,1.1349,3.3541,2.9833,1.4879,3.8831,3.5638,3.5,2.7121,1.9521,2.0077,0.987,0.7581,1.8074,0.4485,-1.099,-1.4879
0.9953,2.3975,0.2725,2.8781,3.2423,2.1815,1.8523,0.751,0.7128,1.4533,1.087,0.7106,2.6994,2.9036,1.1018,3.3197,2.8883,1.3802,3.8114,3.5519,3.5153,2.6987,1.9691,2.0543,1.0052,0.7408,1.8228,0.4322,-1.0418,-1.424
1.0355,2.3748,0.3761,2.8967,3.2772,2.2656,1.8763,0.8102,0.7346,1.4937,1.1126,0.722,2.6743,2.8804,1.041,3.2323,2.7525,1.2759,3.676,3.4795,3.4671,2.6233,1.9512,2.0489,0.9953,0.6915,1.7964,0.4038,-0.9677,-1.3412
1.0483,2.3256,0.4721,2.8688,3.2348,2.3007,1.8441,0.8453,0.7264,1.4873,1.1122,0.7127,2.5855,2.7789,0.9602,3.0979,2.5913,1.185,3.4884,3.3495,3.3562,2.4941,1.8992,1.9903,0.9581,0.6107,1.7259,0.3602,-0.8875,-1.253
1.0295,2.2421,0.5325,2.7808,3.1019,2.2679,1.7514,0.8454,0.6827,1.4267,1.0771,0.6756,2.4291,2.5998,0.8664,2.92,2.4164,1.1132,3.2618,3.1633,3.1822,2.3211,1.8147,1.8798,0.8964,0.5006,1.6114,0.2965,-0.81,-1.1678
0.9752,2.1134,0.5333,2.6202,2.8716,2.1548,1.5982,0.8034,0.6007,1.3084,1.0005,0.6057,2.2053,2.3483,0.7633,2.7009,2.2349,1.0616,3.0097,2.9223,2.9453,2.1158,1.7007,1.7218,0.8145,0.3662,1.4563,0.2085,-0.7406,-1.0873
0.8826,1.9291,0.4606,2.3804,2.5466,1.9593,1.3901,0.7179,0.4813,1.1344,0.8797,0.5026,1.921,2.0356,0.652,2.4432,2.0504,1.0277,2.7439,2.6306,2.6487,1.8896,1.5618,1.5239,0.7188,0.2152,1.2684,0.0945,-0.6814,-1.006
0.7521,1.6848,0.3142,2.065,2.1422,1.6916,1.1394,0.5937,0.3297,0.9132,0.7181,0.3718,1.5912,1.6793,0.5304,2.152,1.8642,1.0066,2.4737,2.2974,2.301,1.6535,1.4045,1.2978,0.6171,0.0584,1.06,-0.0429,-0.6321,-0.9143
0.589,1.3857,0.1093,1.6905,1.6859,1.3739,0.8645,0.4421,0.156,0.66,0.5257,0.2243,1.2389,1.3032,0.3959,1.8371,1.6771,0.9928,2.205,1.9383,1.9182,1.4179,1.2369,1.0586,0.5182,-0.0917,0.8469,-0.1955,-0.5905,-0.8008
0.4038,1.0492,-0.1263,1.2854,1.2154,1.0377,0.5885,0.2793,-0.0256,0.3963,0.3185,0.0761,0.8927,0.9356,0.247,1.5128,1.491,0.9814,1.9421,1.5753,1.523,1.1928,1.0681,0.8244,0.4315,-0.2214,0.6473,-0.3505,-0.5538,-0.6559
0.2127,0.7027,-0.3579,0.8871,0.773,0.7191,0.3367,0.1244,-0.1981,0.147,0.1171,-0.0544,0.5831,0.6063,0.085,1.1972,1.3092,0.9694,1.6886,1.2333,1.1429,0.988,0.9073,0.6147,0.3659,-0.3184,0.4797,-0.4917,-0.5194,-0.475
