FP1,F3,F7,FC3,C3,C5,P3,P7,PO7,PO3,O1,Oz,Pz,CPz,FP2,Fz,F4,F8,FC4,FCz,Cz,C4,C6,P4,P8,PO8,PO4,O2,HEOG_left,HEOG_right
3.2169,3.7711,2.5222,3.7945,2.8414,2.1614,1.1715,0.6346,0.4258,0.6814,0.3037,0.3726,1.3142,1.8539,3.112,3.8783,3.525,2.1663,3.0974,3.8809,3.2194,2.2023,1.5651,0.7753,0.1645,0.053,0.3576,0.3384,0.6907,1.7326
3.2175,3.7866,2.4781,3.8339,2.9077,2.1813,1.2299,0.6489,0.4244,0.7078,0.293,0.3283,1.3864,1.9468,3.1036,3.8839,3.5453,2.2247,3.1196,3.8887,3.2767,2.2686,1.6449,0.8154,0.1664,-0.0143,0.3316,0.2887,0.6456,1.7186
3.0509,3.6381,2.3185,3.7288,2.864,2.131,1.2548,0.6794,0.4327,0.7147,0.2715,0.2632,1.4071,1.9527,2.9193,3.7038,3.3741,2.1239,2.9635,3.7292,3.1956,2.2114,1.6165,0.8044,0.1478,-0.0955,0.2808,0.212,0.5114,1.6013
2.7146,3.3221,2.0485,3.4715,2.7002,2.0068,1.2376,0.7256,0.4505,0.6967,0.2388,0.1829,1.3649,1.8591,2.5592,3.333,3.0096,1.8579,2.6299,3.3958,2.9653,2.0243,1.4755,0.7372,0.1094,-0.1844,0.2069,0.1159,0.294,1.383
2.2269,2.855,1.6852,3.0721,2.4199,1.8122,1.1748,0.7838,0.4768,0.6516,0.197,0.0971,1.2576,1.6676,2.045,2.7916,2.4769,1.4439,2.145,2.9044,2.5955,1.7196,1.2343,0.6182,0.0553,-0.2718,0.1161,0.0125,0.0085,1.0774
1.6251,2.2719,1.256,2.5588,2.0417,1.558,1.0689,0.8478,0.5102,0.5815,0.1505,0.0171,1.0941,1.3947,1.4182,2.1232,1.8251,0.9206,1.5574,2.2933,2.1167,1.3272,0.9206,0.4601,-0.0065,-0.3471,0.0185,-0.0838,-0.3231,0.7074
0.9618,1.6228,0.7956,1.9749,1.5974,1.2613,0.9282,0.9096,0.5486,0.4926,0.105,-0.0463,0.892,1.0698,0.7352,1.3897,1.1202,0.3434,0.9304,1.6184,1.5762,0.8904,0.5728,0.2823,-0.0668,-0.4003,-0.0741,-0.1594,-0.674,0.3027
0.2982,0.9662,0.3419,1.3735,1.128,0.9437,0.7657,0.9603,0.5892,0.3947,0.0664,-0.0845,0.6758,0.7307,0.0606,0.6634,0.4352,-0.2251,0.3322,0.9466,1.0321,0.4584,0.2332,0.1069,-0.1163,-0.4237,-0.1499,-0.204,-1.0156,-0.1035
-0.3037,0.3617,-0.0682,0.8105,0.6779,0.629,0.5968,0.9914,0.6287,0.2992,0.0405,-0.093,0.4717,0.4176,-0.5414,0.0166,-0.1603,-0.725,-0.1747,0.3457,0.5437,0.0791,-0.0587,-0.0445,-0.148,-0.4141,-0.1997,-0.213,-1.3203,-0.4781
-0.7892,-0.137,-0.4039,0.3376,0.2889,0.3395,0.4375,0.9959,0.6626,0.217,0.0308,-0.0716,0.3035,0.1663,-1.0151,-0.4884,-0.6102,-1.1081,-0.5423,-0.1248,0.1631,-0.2085,-0.2735,-0.1552,-0.1589,-0.3726,-0.2184,-0.1877,-1.5643,-0.7919
-1.1175,-0.4884,-0.6435,-0.004,-0.0049,0.0943,0.3017,0.9686,0.6862,0.157,0.0393,-0.0243,0.1892,0.0039,-1.3203,-0.8065,-0.8777,-1.3443,-0.7425,-0.4212,-0.0719,-0.3789,-0.395,-0.2148,-0.1503,-0.3049,-0.2047,-0.1346,-1.7303,-1.0227
-1.2658,-0.6671,-0.7757,-0.188,-0.1807,-0.0927,0.2002,0.9084,0.6953,0.1249,0.0653,0.0418,0.1389,-0.0546,-1.4361,-0.9144,-0.9484,-1.4251,-0.7683,-0.5205,-0.1413,-0.4222,-0.4217,-0.2199,-0.127,-0.2197,-0.1612,-0.0635,-1.809,-1.1579
-1.231,-0.6654,-0.8005,-0.2045,-0.2282,-0.2128,0.1403,0.8182,0.6876,0.1233,0.1068,0.1184,0.1556,-0.0062,-1.3632,-0.812,-0.829,-1.3624,-0.6314,-0.4214,-0.0446,-0.3428,-0.3648,-0.1733,-0.0953,-0.1265,-0.092,0.0154,-1.801,-1.1957
