FP1,F3,F7,FC3,C3,C5,P3,P7,PO7,PO3,O1,Oz,Pz,CPz,FP2,Fz,F4,F8,FC4,FCz,Cz,C4,C6,P4,P8,PO8,PO4,O2,(corr) HEOG,(corr) VEOG
3.6359,3.574,3.1169,3.3315,3.6857,2.2526,4.251,1.7174,1.9611,3.5039,2.4407,1.721,3.1814,4.3244,3.426,4.1464,3.9833,4.864,3.5402,4.2314,4.6448,3.4938,2.7547,2.6148,1.1775,1.4223,2.8307,1.4099,0.5164,-1.8289
3.5616,3.4011,3.0005,3.1833,3.5294,2.2567,4.0792,1.7038,1.8573,3.2731,2.2049,1.4597,2.9308,4.1118,3.3178,3.9135,3.7008,4.7185,3.2508,3.9675,4.4136,3.2047,2.5256,2.3245,0.9827,1.2027,2.5209,1.1653,0.5365,-1.7646
3.4794,3.1977,2.8606,2.9966,3.3433,2.2237,3.8891,1.6502,1.7484,3.0281,1.9664,1.2143,2.6781,3.8836,3.2071,3.6699,3.4129,4.5533,2.9741,3.6935,4.1592,2.9444,2.3317,2.0685,0.8313,1.0326,2.2445,0.9555,0.5409,-1.6998
3.3981,2.982,2.7111,2.7859,3.1416,2.158,3.6974,1.566,1.6449,2.7905,1.7497,1.0072,2.442,3.6549,3.1028,3.4346,3.1424,4.3761,2.7298,3.4311,3.9004,2.7322,2.1848,1.8629,0.7254,0.9175,2.0214,0.7946,0.5341,-1.6408
3.3216,2.7691,2.5637,2.5659,2.9384,2.0683,3.5176,1.4628,1.555,2.5784,1.5735,0.8535,2.2361,3.4385,3.009,3.2199,2.9054,4.1961,2.5297,3.1954,3.6522,2.5791,2.0892,1.7167,0.6606,0.8555,1.864,0.6894,0.5204,-1.5911
3.2486,2.5693,2.4267,2.3501,2.7465,1.9658,3.3591,1.3525,1.4833,2.4049,1.4478,0.7601,2.0687,3.2437,2.924,3.0305,2.7102,4.0231,2.3778,2.9938,3.4245,2.4875,2.0426,1.6307,0.6288,0.8386,1.7765,0.6388,0.5032,-1.5511
3.1734,2.3868,2.3037,2.1488,2.5749,1.8605,3.2263,1.2449,1.4305,2.2767,1.3743,0.726,1.9415,3.076,2.8416,2.8643,2.5572,3.8667,2.2711,2.8255,3.2221,2.4517,2.0369,1.5992,0.6211,0.8552,1.7551,0.6358,0.4844,-1.5184
3.088,2.2196,2.1926,1.9673,2.4276,1.7582,3.1191,1.1463,1.3935,2.1945,1.3467,0.7436,1.8516,2.9373,2.753,2.7144,2.4396,3.7347,2.201,2.6836,3.0453,2.4602,2.0607,1.6114,0.6299,0.8925,1.7898,0.6693,0.465,-1.4884
2.9837,2.0606,2.0869,1.806,2.3028,1.6588,3.033,1.0587,1.3655,2.1533,1.3541,0.8009,1.7922,2.8258,2.65,2.5716,2.3458,3.6327,2.1551,2.5569,2.891,2.4975,2.1006,1.6544,0.6508,0.9398,1.8666,0.7269,0.4445,-1.4562
2.8543,1.9009,1.9776,1.6611,2.193,1.5561,2.9608,0.9795,1.3383,2.1444,1.3835,0.8844,1.755,2.7378,2.5266,2.4262,2.2615,3.5624,2.1201,2.4328,2.7543,2.5467,2.1435,1.7161,0.6831,0.9897,1.9706,0.7982,0.4213,-1.4168
2.6981,1.7322,1.8561,1.5267,2.0878,1.4403,2.8946,0.9034,1.3036,2.1574,1.4227,0.9815,1.7316,2.6681,2.3812,2.2709,2.1724,3.5217,2.0828,2.3009,2.6302,2.5919,2.1782,1.787,0.7281,1.0399,2.0877,0.8759,0.3927,-1.3669
2.5186,1.5506,1.7171,1.3974,1.9764,1.3015,2.8279,0.825,1.2562,2.1825,1.4628,1.0822,1.7159,2.6111,2.217,2.102,2.0672,3.5054,2.0327,2.1547,2.5145,2.6198,2.1967,1.8617,0.7879,1.0915,2.207,0.9565,0.3563,-1.305
2.3251,1.3573,1.5602,1.2693,1.8505,1.1339,2.7573,0.741,1.1959,2.2122,1.4992,1.1797,1.7042,2.562,2.0423,1.9198,1.9391,3.5057,1.9624,1.9933,2.4043,2.6207,2.1946,1.9374,0.8624,1.1479,2.3204,1.0393,0.3101,-1.2324
2.1312,1.1592,1.3911,1.141,1.7067,0.9388,2.6842,0.6528,1.1287,2.2423,1.532,1.2707,1.6954,2.5164,1.869,1.7284,1.7871,3.5145,1.8677,1.8204,2.2983,2.5888,2.1703,2.0125,0.9481,1.2116,2.4226,1.1249,0.2548,-1.153
1.953,0.9677,1.2205,1.013,1.5478,0.7261,2.6139,0.5673,1.0666,2.2726,1.5652,1.3544,1.6905,2.4715,1.7116,1.5348,1.6155,3.524,1.7475,1.6434,2.1962,2.5206,2.1243,2.0843,1.0371,1.2824,2.5102,1.2125,0.194,-1.073
1.8071,0.7971,1.0629,0.8875,1.3829,0.5139,2.5551,0.4969,1.0259,2.3064,1.6059,1.4316,1.6913,2.4252,1.5848,1.3478,1.4325,3.5282,1.6021,1.4706,2.0984,2.4149,2.0584,2.1475,1.1176,1.3561,2.5808,1.2995,0.1344,-1.0003
1.7081,0.6634,0.9348,0.7682,1.2267,0.3259,2.5181,0.4572,1.0252,2.3499,1.6635,1.5043,1.7004,2.3777,1.5015,1.1769,1.2488,3.5235,1.4334,1.3103,2.006,2.2718,1.9748,2.1947,1.1767,1.4253,2.6334,1.3814,0.0848,-0.9436
1.6672,0.5821,0.852,0.6606,1.0965,0.1873,2.5125,0.4644,1.0818,2.4111,1.7479,1.5751,1.7203,2.3305,1.4711,1.0306,1.075,3.5091,1.2443,1.1685,1.9208,2.0931,1.8761,2.2183,1.2026,1.4813,2.6684,1.4531,0.054,-0.9107
1.6902,0.5658,0.8268,0.5712,1.0089,0.119,2.5453,0.531,1.2084,2.4978,1.8677,1.6472,1.754,2.2872,1.4977,0.9154,0.9195,3.4868,1.038,1.0489,1.845,1.8823,1.7657,2.2129,1.1877,1.5168,2.6886,1.5114,0.0484,-0.9075
1.776,0.6206,0.865,0.5053,0.9746,0.1326,2.6194,0.6629,1.4098,2.6153,2.028,1.7237,1.8033,2.2512,1.5793,0.8337,0.7866,3.4599,0.8183,0.952,1.7803,1.6446,1.6469,2.1773,1.1307,1.528,2.6984,1.5552,0.0705,-0.9361
1.9157,0.7427,0.9629,0.4645,0.9949,0.2262,2.7318,0.8562,1.6806,2.7645,2.2282,1.8068,1.8682,2.2248,1.7071,0.7827,0.6758,3.4322,0.5887,0.8745,1.727,1.3863,1.5231,2.115,1.0365,1.516,2.703,1.5868,0.1178,-0.9939
2.0935,0.9163,1.1066,0.4444,1.0597,0.3828,2.8735,1.0971,2.0045,2.9403,2.4607,1.8973,1.9459,2.2075,1.8668,0.7541,0.5819,3.4062,0.3524,0.8103,1.6825,1.1147,1.397,2.0332,0.9154,1.4858,2.707,1.6101,0.1841,-1.0736
2.288,1.116,1.2736,0.4351,1.1491,0.5733,3.0307,1.3635,2.3565,3.132,2.7118,1.9935,2.0309,2.1954,2.0402,0.7355,0.4962,3.3826,0.1127,0.7511,1.642,0.8374,1.2702,1.9418,0.7808,1.4457,2.7131,1.6297,0.2604,-1.1643
