FP1,F3,F7,FC3,C3,C5,P3,P7,PO7,PO3,O1,Oz,Pz,CPz,FP2,Fz,F4,F8,FC4,FCz,Cz,C4,C6,P4,P8,PO8,PO4,O2,HEOG_left,HEOG_right
0.0265,-0.0455,-0.0375,-0.3056,-0.2654,-0.2507,-1.116,-0.8944,-0.3596,-0.7368,0.0611,0.1723,-1.6776,-0.5047,-0.0641,-0.3895,-0.1829,0.1249,0.2593,-0.4801,-0.4936,-0.3703,-0.1069,-1.0533,-0.429,-0.4777,-0.4382,0.001,0.9449,0.4264
0.3549,0.0885,0.107,-0.0474,-0.0933,-0.08,-1.0937,-1.0565,-0.4474,-0.7617,-0.0628,0.0915,-1.564,-0.2345,-0.0752,-0.0659,-0.01,0.0909,0.4458,-0.2563,-0.2543,-0.0847,0.1322,-0.8632,-0.4115,-0.4546,-0.2879,0.0169,0.8541,0.488
0.6157,0.2177,0.243,0.1879,0.0577,0.0394,-1.0668,-1.2108,-0.5637,-0.7898,-0.2342,-0.0232,-1.3733,0.0442,-0.0263,0.2474,0.1463,0.025,0.6041,-0.0294,-0.0106,0.1956,0.3611,-0.6317,-0.3607,-0.3925,-0.0967,0.0229,0.692,0.5479
0.7582,0.3491,0.3698,0.397,0.1949,0.122,-1.0191,-1.3358,-0.6995,-0.8075,-0.4457,-0.1568,-1.1056,0.3157,0.0781,0.5265,0.2709,-0.0453,0.7281,0.1918,0.2282,0.4526,0.5665,-0.3617,-0.2581,-0.2787,0.1374,0.0273,0.4864,0.6097
0.7478,0.4757,0.4816,0.5735,0.3229,0.1839,-0.9351,-1.4089,-0.8385,-0.7957,-0.6816,-0.2932,-0.773,0.557,0.2039,0.7415,0.3459,-0.1015,0.8097,0.3882,0.4451,0.6654,0.7305,-0.065,-0.0984,-0.1104,0.4065,0.0372,0.2646,0.6641
0.5741,0.5755,0.5654,0.7063,0.4383,0.2369,-0.8062,-1.4106,-0.9609,-0.7376,-0.9198,-0.4187,-0.3999,0.7409,0.2954,0.8597,0.352,-0.139,0.838,0.5313,0.6156,0.8121,0.8328,0.2381,0.1084,0.1033,0.6908,0.0555,0.0483,0.6885
0.2517,0.6157,0.6012,0.7788,0.5267,0.2824,-0.6369,-1.3303,-1.0476,-0.6266,-1.1367,-0.5238,-0.021,0.8399,0.2892,0.8505,0.2721,-0.1679,0.8007,0.5874,0.7114,0.873,0.8541,0.5204,0.3382,0.3417,0.9601,0.0796,-0.1509,0.6519
-0.1852,0.5607,0.5637,0.7702,0.5628,0.3101,-0.446,-1.1686,-1.0844,-0.4704,-1.3107,-0.6039,0.3224,0.8295,0.1322,0.6915,0.0944,-0.2095,0.6853,0.5244,0.7051,0.8332,0.78,0.7517,0.5579,0.5763,1.179,0.1018,-0.3321,0.5242
-0.6955,0.3806,0.4266,0.6593,0.5147,0.2995,-0.264,-0.9387,-1.065,-0.2914,-1.4262,-0.6594,0.5896,0.6916,-0.2016,0.3735,-0.1852,-0.2905,0.4824,0.3196,0.5763,0.6849,0.6036,0.9038,0.733,0.7763,1.314,0.112,-0.5037,0.2876
-1.2432,0.0593,0.17,0.429,0.352,0.2251,-0.1266,-0.6638,-0.9909,-0.1211,-1.4752,-0.6944,0.7463,0.4172,-0.7015,-0.0954,-0.561,-0.435,0.1888,-0.0336,0.3172,0.4291,0.328,0.9548,0.835,0.9143,1.34,0.1006,-0.6798,-0.0549
-1.8055,-0.4005,-0.2125,0.0735,0.0548,0.0643,-0.066,-0.3741,-0.8715,0.0075,-1.4582,-0.7152,0.7707,0.0099,-1.321,-0.6884,-1.0176,-0.6584,-0.19,-0.5213,-0.0642,0.0766,-0.0334,0.8923,0.8459,0.9705,1.2459,0.0614,-0.8755,-0.4773
-2.3705,-0.9733,-0.7074,-0.3962,-0.3773,-0.1943,-0.1032,-0.1021,-0.7219,0.0686,-1.3835,-0.7293,0.6558,-0.5117,-1.9892,-1.3624,-1.5285,-0.9636,-0.6376,-1.1086,-0.5425,-0.3521,-0.4578,0.716,0.761,0.9349,1.0356,-0.0069,-1.1021,-0.9343
-2.926,-1.6118,-1.2786,-0.9485,-0.9209,-0.5447,-0.2427,0.1216,-0.561,0.0497,-1.2654,-0.7437,0.4101,-1.1136,-2.6285,-2.0614,-2.0573,-1.3397,-1.1268,-1.743,-1.078,-0.8284,-0.9154,0.4363,0.5868,0.8068,0.726,-0.1014,-1.3636,-1.3721
-3.4463,-2.2503,-1.8696,-1.5313,-1.5289,-0.9607,-0.4717,0.2719,-0.4091,-0.0462,-1.1225,-0.7643,0.0553,-1.7491,-3.172,-2.7228,-2.5597,-1.7628,-1.6218,-2.3609,-1.6205,-1.318,-1.3736,0.0734,0.3384,0.5936,0.3421,-0.2165,-1.6525,-1.7392
-3.8842,-2.8132,-2.4109,-2.078,-2.1367,-1.3987,-0.7627,0.3319,-0.2863,-0.2026,-0.9747,-0.7939,-0.3768,-2.3643,-3.5747,-3.2842,-2.9883,-2.1979,-2.083,-2.8963,-2.1158,-1.7842,-1.8013,-0.3464,0.0343,0.3084,-0.0882,-0.3458,-1.9484,-1.9963
-4.1759,-3.2261,-2.8312,-2.5174,-2.6736,-1.8046,-1.0794,0.2948,-0.2098,-0.3943,-0.8407,-0.8327,-0.8489,-2.9073,-3.8153,-3.6903,-3.2996,-2.6032,-2.4721,-3.2906,-2.5135,-2.1921,-2.1723,-0.7933,-0.3066,-0.0318,-0.5383,-0.4835,-2.2175,-2.1215
-4.2577,-3.4293,-3.0709,-2.7877,-3.0753,-2.125,-1.3838,0.1646,-0.1927,-0.5946,-0.7358,-0.8775,-1.3226,-3.3366,-3.8924,-3.9005,-3.4607,-2.9356,-2.7579,-3.5007,-2.7741,-2.5121,-2.4682,-1.2371,-0.6665,-0.4074,-0.9855,-0.6255,-2.4172,-2.1113
-4.0874,-3.389,-3.0936,-2.8495,-3.2966,-2.3186,-1.6442,-0.0442,-0.2421,-0.7819,-0.6709,-0.9239,-1.7632,-3.6298,-3.8171,-3.8945,-3.4557,-3.1564,-2.9193,-3.5058,-2.8749,-2.7231,-2.6785,-1.6504,-1.0298,-0.7968,-1.4111,-0.7697,-2.5025,-1.9785
-3.6629,-3.1055,-2.8945,-2.6944,-3.3198,-2.3651,-1.8406,-0.3092,-0.359,-0.9449,-0.6522,-0.9684,-2.1434,-3.7865,-3.6079,-3.6767,-3.2878,-3.2394,-2.9484,-3.3114,-2.8146,-2.8149,-2.801,-2.0106,-1.3816,-1.1781,-1.8003,-0.9153,-2.4364,-1.7475
-3.0277,-2.6157,-2.5024,-2.3481,-3.1576,-2.2703,-1.9685,-0.6038,-0.5379,-1.0846,-0.6825,-1.0106,-2.447,-3.8275,-3.2882,-3.2771,-2.9795,-3.1766,-2.8506,-2.9493,-2.6142,-2.7901,-2.8404,-2.3029,-1.7084,-1.5299,-2.1413,-1.0627,-2.1996,-1.4495
-2.2651,-1.9884,-1.9765,-1.8666,-2.85,-2.0641,-2.0386,-0.902,-0.768,-1.2133,-0.762,-1.0538,-2.6691,-3.7894,-2.8849,-2.7492,-2.57,-2.9817,-2.645,-2.4746,-2.3145,-2.6645,-2.8078,-2.5214,-1.9973,-1.8333,-2.4253,-1.2115,-1.7984,-1.1185
-1.4818,-1.3146,-1.3967,-1.326,-2.4563,-1.7943,-2.0733,-1.1829,-1.0346,-1.3507,-0.8898,-1.1054,-2.8169,-3.7157,-2.4291,-2.1639,-2.1105,-2.6874,-2.3626,-1.9587,-1.9705,-2.4656,-2.7189,-2.6693,-2.2371,-2.0735,-2.6471,-1.3596,-1.2681,-0.7867
-0.7856,-0.6926,-0.8496,-0.8085,-2.0432,-1.5162,-2.1009,-1.434,-1.32,-1.5175,-1.0638,-1.1743,-2.9063,-3.6476,-1.9539,-1.5994,-1.6577,-2.3382,-2.0432,-1.4786,-1.6423,-2.2295,-2.5919,-2.7572,-2.4193,-2.241,-2.8058,-1.5032,-0.6694,-0.4823
-0.2621,-0.2111,-0.412,-0.3865,-1.6717,-1.2807,-2.1472,-1.6519,-1.606,-1.7288,-1.2803,-1.2685,-2.9574,-3.616,-1.4931,-1.1286,-1.2651,-1.9793,-1.7289,-1.1032,-1.3844,-1.9944,-2.4446,-2.8003,-2.5387,-2.3323,-2.9054,-1.6365,-0.0793,-0.2261
0.0445,0.0673,-0.1359,-0.1087,-1.3854,-1.1234,-2.2281,-1.8394,-1.8739,-1.9874,-1.5327,-1.3922,-2.9887,-3.6355,-1.0778,-0.805,-0.9725,-1.6461,-1.4567,-0.8803,-1.2345,-1.7931,-2.2906,-2.8131,-2.5943,-2.3499,-2.9537,-1.7532,0.4232,-0.0295
0.1404,0.1178,-0.0383,0.01,-1.2016,-1.0562,-2.3424,-2.0012,-2.1052,-2.2796,-1.8095,-1.543,-3.01,-3.7019,-0.7334,-0.6525,-0.7979,-1.3583,-1.2499,-0.8262,-1.2052,-1.6466,-2.1367,-2.8054,-2.5887,-2.3011,-2.9604,-1.8472,0.7729,0.1065
0.077,-0.0405,-0.0986,-0.0092,-1.1093,-1.0656,-2.47,-2.1377,-2.2814,-2.5745,-2.0929,-1.7105,-3.0179,-3.7935,-0.4762,-0.66,-0.7327,-1.1183,-1.1139,-0.922,-1.2813,-1.5591,-1.9824,-2.7789,-2.5276,-2.1956,-2.934,-1.913,0.9309,0.1911
-0.0673,-0.3491,-0.2651,-0.1154,-1.074,-1.1162,-2.5741,-2.2416,-2.3839,-2.8277,-2.3588,-1.8762,-2.9954,-3.8759,-0.3138,-0.7855,-0.7442,-0.9161,-1.036,-1.1185,-1.4229,-1.5181,-1.8208,-2.7262,-2.4183,-2.0443,-2.8788,-1.9462,0.8911,0.2404
-0.2129,-0.7243,-0.4697,-0.2426,-1.049,-1.1627,-2.6102,-2.2966,-2.3964,-2.9898,-2.5794,-2.0169,-2.9164,-3.9112,-0.246,-0.9683,-0.7857,-0.7378,-0.9915,-1.3495,-1.5772,-1.5,-1.6441,-2.6346,-2.2689,-1.8583,-2.7949,-1.9439,0.6787,0.2716
-0.3036,-1.0797,-0.6487,-0.3292,-0.9915,-1.1642,-2.5389,-2.282,-2.3085,-3.0182,-2.7278,-2.1091,-2.755,-3.8685,-0.2701,-1.1472,-0.8113,-0.5749,-0.9552,-1.5497,-1.6931,-1.4791,-1.4489,-2.4914,-2.0881,-1.6481,-2.6795,-1.9054,0.3399,0.2956
-0.321,-1.3497,-0.7623,-0.3379,-0.877,-1.0991,-2.3388,-2.1794,-2.1199,-2.8899,-2.785,-2.1356,-2.4971,-3.7344,-0.3832,-1.2794,-0.7915,-0.4329,-0.9127,-1.674,-1.7377,-1.4384,-1.2431,-2.2917,-1.8849,-1.4249,-2.5308,-1.8335,-0.0717,0.3106
-0.2872,-1.5084,-0.8066,-0.2676,-0.7096,-0.9735,-2.0161,-1.9809,-1.8439,-2.6099,-2.7457,-2.0913,-2.1503,-3.5205,-0.5843,-1.3531,-0.7245,-0.3343,-0.869,-1.7102,-1.7068,-1.378,-1.0488,-2.045,-1.6702,-1.2013,-2.3523,-1.7362,-0.5101,0.3008
-0.2564,-1.5761,-0.8152,-0.1559,-0.5239,-0.8218,-1.608,-1.6947,-1.5075,-2.2142,-2.6229,-1.9867,-1.7486,-3.2657,-0.8726,-1.3912,-0.6394,-0.3146,-0.8507,-1.6833,-1.6292,-1.3185,-0.9019,-1.7787,-1.4576,-0.9925,-2.1566,-1.6277,-0.9459,0.2407
-0.3001,-1.6134,-0.8486,-0.0695,-0.3779,-0.6993,-1.1778,-1.3469,-1.1494,-1.7656,-2.4469,-1.8476,-1.3506,-3.0328,-1.2451,-1.4444,-0.5892,-0.4117,-0.9005,-1.65,-1.5611,-1.2981,-0.8449,-1.5361,-1.2634,-0.8154,-1.9653,-1.5274,-1.3706,0.1042
-0.4894,-1.7029,-0.9762,-0.0871,-0.3404,-0.6681,-0.8037,-0.9778,-0.8144,-1.3413,-2.2611,-1.7111,-1.0299,-2.8985,-1.6956,-1.5765,-0.6383,-0.6534,-1.0658,-1.684,-1.5732,-1.3635,-0.9176,-1.3699,-1.1056,-0.6867,-1.8055,-1.457,-1.7931,-0.1261
-0.8789,-1.9272,-1.2565,-0.2801,-0.4756,-0.7826,-0.564,-0.6356,-0.5465,-1.0187,-2.1139,-1.6178,-0.8605,-2.9397,-2.2153,-1.8474,-0.8457,-1.0465,-1.386,-1.8594,-1.7348,-1.5583,-1.1461,-1.3312,-1.001,-0.6195,-1.7049,-1.4361,-2.2327,-0.4526
-1.4956,-2.3482,-1.7216,-0.6952,-0.8287,-1.0772,-0.5219,-0.3676,-0.382,-0.8596,-2.0493,-1.604,-0.9022,-3.2177,-2.7967,-2.2983,-1.2518,-1.573,-1.8804,-2.2328,-2.0982,-1.9122,-1.5361,-1.4587,-0.9632,-0.6196,-1.6849,-1.4775,-2.7099,-0.8616
-2.3328,-2.993,-2.3697,-1.3452,-1.4166,-1.5597,-0.7133,-0.2118,-0.3443,-0.899,-2.0982,-1.6938,-1.1871,-3.7649,-3.4377,-2.9433,-1.871,-2.1947,-2.5439,-2.8328,-2.6877,-2.4334,-2.0715,-1.7694,-1,-0.684,-1.7559,-1.5836,-3.2371,-1.3276
-3.3519,-3.8497,-3.1669,-2.2068,-2.2242,-2.2105,-1.1412,-0.1901,-0.4401,-1.14,-2.2729,-1.8943,-1.7136,-4.5764,-4.1453,-3.7688,-2.6912,-2.8632,-3.3472,-3.6547,-3.4953,-3.1076,-2.7181,-2.2545,-1.1125,-0.8005,-1.9157,-1.7455,-3.8142,-1.8186
-4.4907,-4.8723,-4.0561,-3.2274,-3.2072,-2.9878,-1.7752,-0.3051,-0.6583,-1.5542,-2.5641,-2.1936,-2.4469,-5.6094,-4.934,-4.7382,-3.6789,-3.5334,-4.2445,-4.6631,-4.4831,-3.9009,-3.4322,-2.8807,-1.2943,-0.9496,-2.1502,-1.9438,-4.4264,-2.3035
-5.6755,-5.9907,-4.9702,-4.3348,-4.2994,-3.835,-2.5572,-0.5393,-0.9715,-2.0881,-2.9423,-2.5626,-3.3265,-6.79,-5.8193,-5.7995,-4.7867,-4.1739,-5.1827,-5.7989,-5.5905,-4.7672,-4.1684,-3.5958,-1.5323,-1.1079,-2.4364,-2.1528,-5.0478,-2.7574
-6.8341,-7.1246,-5.8458,-5.4508,-5.4237,-4.69,-3.4107,-0.8582,-1.3387,-2.6729,-3.3625,-2.959,-4.2776,-8.0254,-6.8077,-6.8942,-5.9591,-4.7713,-6.1107,-6.9899,-6.7445,-5.6555,-4.8871,-4.338,-1.8079,-1.2507,-2.7465,-2.3439,-5.6472,-3.1659
-7.9082,-8.1957,-6.6329,-6.5019,-6.5024,-5.4938,-4.2529,-1.2158,-1.7106,-3.2359,-3.771,-3.3339,-5.2244,-9.2198,-7.885,-7.963,-7.1373,-5.3272,-6.9848,-8.1603,-7.8704,-6.5176,-5.5578,-5.0454,-2.0977,-1.3557,-3.0517,-2.4904,-6.1944,-3.5267
-8.8609,-9.1359,-7.3002,-7.4274,-7.4675,-6.1958,-5.0054,-1.5604,-2.0355,-3.7122,-4.1151,-3.6392,-6.0995,-10.2875,-9.0091,-8.95,-8.2602,-5.8508,-7.7702,-9.2389,-8.8994,-7.3115,-6.1586,-5.6639,-2.3753,-1.4047,-3.3251,-2.57,-6.6642,-3.8468
-9.6778,-9.8922,-7.8329,-8.1821,-8.2654,-6.7566,-5.6041,-1.8428,-2.2665,-4.0535,-4.3512,-3.835,-6.8506,-11.1619,-10.1104,-9.8032,-9.2658,-6.3494,-8.4385,-10.1633,-9.7731,-8.0021,-6.6727,-6.1513,-2.612,-1.3852,-3.5426,-2.5678,-7.0384,-4.1366
-10.359,-10.4269,-8.2275,-8.7357,-8.8588,-7.1482,-6.0045,-2.0228,-2.3693,-4.2341,-4.4523,-3.8956,-7.4407,-11.7981,-11.1002,-10.4756,-10.092,-6.8213,-8.9635,-10.8819,-10.4446,-8.5587,-7.0831,-6.4786,-2.7769,-1.29,-3.6829,-2.4768,-7.3049,-4.4021
-10.9052,-10.7172,-8.4851,-9.0696,-9.2251,-7.3528,-6.1846,-2.0747,-2.3281,-4.2521,-4.4117,-3.8132,-7.8451,-12.1699,-11.8841,-10.9248,-10.6804,-7.2506,-9.3171,-11.3535,-10.8768,-8.9516,-7.3684,-6.6276,-2.8385,-1.1169,-3.7273,-2.2985,-7.4548,-4.6381
-11.3042,-10.7539,-8.6047,-9.1739,-9.3525,-7.3612,-6.143,-1.9903,-2.148,-4.1259,-4.2429,-3.5975,-8.0469,-12.2647,-12.3775,-11.1159,-10.9824,-7.6072,-9.4689,-11.5476,-11.0418,-9.1501,-7.502,-6.588,-2.7677,-0.8679,-3.6588,-2.0421,-7.4806,-4.8257
-11.525,-10.5406,-8.5804,-9.0454,-9.2373,-7.1719,-5.895,-1.7789,-1.8527,-3.8867,-3.9746,-3.2738,-8.0332,-12.0783,-12.5193,-11.0245,-10.9662,-7.8489,-9.3897,-11.4452,-10.9208,-9.1251,-7.4556,-6.3555,-2.5427,-0.5498,-3.464,-1.7233,-7.3754,-4.9332
-11.5203,-10.0924,-8.4005,-8.6884,-8.8821,-6.7912,-5.4666,-1.4637,-1.4783,-3.5695,-3.6436,-2.8765,-7.7946,-11.6134,-12.2814,-10.6417,-10.6238,-7.9279,-9.0586,-11.0427,-10.5072,-8.8539,-7.2056,-5.9317,-2.1556,-0.1754,-3.1348,-1.3622,-7.1335,-4.9214
-11.2388,-9.4354,-8.0509,-8.1162,-8.2964,-6.2335,-4.8894,-1.0764,-1.0644,-3.2034,-3.2853,-2.4426,-7.3276,-10.8822,-11.6745,-9.9791,-9.9755,-7.7991,-8.4726,-10.3553,-9.8111,-8.3284,-6.741,-5.3259,-1.6188,0.2357,-2.6717,-0.9804,-6.7535,-4.7513
-10.6391,-8.6058,-7.5203,-7.3536,-7.4995,-5.5216,-4.1952,-0.6511,-0.6459,-2.8064,-2.9259,-2.0037,-6.6385,-9.9106,-10.7468,-9.0721,-9.0712,-7.4306,-7.6544,-9.4204,-8.8637,-7.5619,-6.0705,-4.5579,-0.9681,0.6562,-2.0866,-0.5986,-6.2411,-4.3929
-9.706,-7.649,-6.8085,-6.4386,-6.5227,-4.6865,-3.4133,-0.2184,-0.2469,-2.3825,-2.5783,-1.5799,-5.7486,-8.7431,-9.5776,-7.9797,-7.9847,-6.8128,-6.6552,-8.2982,-7.7189,-6.5926,-5.2245,-3.6598,-0.2623,1.0536,-1.4041,-0.2339,-5.6126,-3.8343
