FP1,F3,F7,FC3,C3,C5,P3,P7,PO7,PO3,O1,Oz,Pz,CPz,FP2,Fz,F4,F8,FC4,FCz,Cz,C4,C6,P4,P8,PO8,PO4,O2,HEOG_left,HEOG_right
0.6716,0.5679,0.4314,0.78,1.1049,0.6217,0.8898,1.897,-0.6389,0.3015,1.1537,1.087,1.0995,0.8839,-0.8685,-0.0649,0.3977,-0.1037,0.6525,0.2092,0.9279,0.782,-0.0589,0.4805,-0.4904,-0.5535,1.5805,0.3524,0.2227,0.943
0.5798,0.6916,0.3826,0.8059,1.2634,0.7298,1.1697,2.2293,-0.3034,0.6421,1.3665,0.9155,1.137,1.0049,-0.8127,-0.0228,0.5042,-0.1187,0.459,0.4067,1.0312,0.5894,-0.279,0.2902,-0.4339,-0.5507,1.3438,0.2344,0.0327,0.8713
0.3837,0.6951,0.2636,0.7539,1.2446,0.6964,1.2967,2.44,-0.0267,0.8579,1.4848,0.6113,1.0286,0.9898,-0.7311,-0.0527,0.506,-0.1929,0.1518,0.4711,1.0094,0.276,-0.5706,0.0177,-0.4538,-0.5319,1.0637,0.0794,-0.2292,0.7232
0.1125,0.5843,0.0847,0.6279,1.0398,0.5171,1.2446,2.5247,0.1657,0.9228,1.4889,0.1754,0.7611,0.8236,-0.668,-0.1354,0.3851,-0.3464,-0.2358,0.4017,0.8585,-0.1485,-0.9291,-0.3364,-0.5814,-0.5173,0.7475,-0.1157,-0.5377,0.5135
-0.1917,0.3845,-0.1335,0.4386,0.6714,0.21,1.0132,2.5001,0.264,0.8365,1.3767,-0.3722,0.3388,0.5066,-0.6595,-0.2444,0.1427,-0.586,-0.6611,0.2144,0.5877,-0.6565,-1.3389,-0.7609,-0.8333,-0.5234,0.4053,-0.3473,-0.8593,0.2717
-0.48,0.1365,-0.3624,0.2024,0.1899,-0.1873,0.6295,2.3995,0.2749,0.6244,1.1653,-0.9925,-0.2123,0.0601,-0.7219,-0.3488,-0.1955,-0.8986,-1.0743,-0.0573,0.2224,-1.202,-1.7703,-1.2333,-1.2078,-0.5595,0.0521,-0.6036,-1.1556,0.039
-0.7048,-0.1122,-0.5703,-0.0591,-0.3343,-0.6241,0.1434,2.2645,0.2181,0.3319,0.8886,-1.6304,-0.8445,-0.4717,-0.8469,-0.4181,-0.5815,-1.2508,-1.4238,-0.3664,-0.1957,-1.7249,-2.1808,-1.7207,-1.683,-0.6256,-0.2924,-0.8637,-1.3877,-0.14
-0.8271,-0.3169,-0.7276,-0.3219,-0.8242,-1.0442,-0.3803,2.1347,0.1208,0.0162,0.5909,-2.2222,-1.4925,-1.025,-1.0057,-0.4269,-0.9518,-1.5935,-1.6635,-0.6585,-0.6121,-2.1607,-2.5205,-2.1826,-2.2199,-0.7129,-0.6037,-1.1009,-1.5213,-0.2255
-0.8238,-0.4447,-0.8122,-0.5619,-1.2102,-1.3946,-0.8731,2.0388,0.0098,-0.2653,0.3186,-2.7042,-2.083,-1.5242,-1.1595,-0.3601,-1.2411,-1.8733,-1.7612,-0.8812,-0.9655,-2.4525,-2.7424,-2.5762,-2.7701,-0.8054,-0.855,-1.2863,-1.5319,-0.192
-0.691,-0.4796,-0.8131,-0.7577,-1.4414,-1.6326,-1.2732,1.9883,-0.0948,-0.4636,0.1114,-3.0221,-2.5458,-1.8949,-1.2727,-0.2161,-1.3972,-2.045,-1.7059,-0.9929,-1.1973,-2.5626,-2.8123,-2.8619,-3.2842,-0.8836,-1.0203,-1.3947,-1.411,-0.034
-0.4445,-0.4225,-0.7325,-0.8922,-1.493,-1.7308,-1.5351,1.9766,-0.184,-0.5457,-0.0034,-3.139,-2.8256,-2.0761,-1.3233,-0.0075,-1.3941,-2.0823,-1.5121,-0.9701,-1.2608,-2.4805,-2.7168,-3.0089,-3.7199,-0.9279,-1.0778,-1.4079,-1.1679,0.2322
-0.1162,-0.2879,-0.5853,-0.9537,-1.3667,-1.6811,-1.6353,1.983,-0.2604,-0.4975,-0.0147,-3.0407,-2.8911,-2.0318,-1.308,0.241,-1.2384,-1.9832,-1.2179,-0.8114,-1.1301,-2.2244,-2.4665,-2.999,-4.0484,-0.9216,-1.0134,-1.3173,-0.8302,0.5722
0.2519,-0.0983,-0.3963,-0.9369,-1.0869,-1.495,-1.5735,1.9799,-0.3357,-0.3234,0.0722,-2.7383,-2.7399,-1.7577,-1.2415,0.4972,-0.9661,-1.7691,-0.8773,-0.5363,-0.8066,-1.8364,-2.0936,-2.8296,-4.2573,-0.8541,-0.8232,-1.1244,-0.4394,0.9413
0.6146,0.1208,-0.1954,-0.8442,-0.6948,-1.2018,-1.3715,1.9411,-0.4266,-0.0434,0.2385,-2.2672,-2.3988,-1.2827,-1.1511,0.7275,-0.6331,-1.4792,-0.5493,-0.1817,-0.3209,-1.3744,-1.6461,-2.5133,-4.3509,-0.7231,-0.5148,-0.8404,-0.045,1.2931
0.9299,0.3436,-0.0122,-0.6879,-0.2403,-0.8441,-1.0677,1.8483,-0.5488,0.311,0.4563,-1.6835,-1.9194,-0.6648,-1.0689,0.9024,-0.3018,-1.1614,-0.2863,0.2051,0.2694,-0.9012,-1.18,-2.0769,-4.3477,-0.5354,-0.1066,-0.485,0.3032,1.5884
1.1639,0.5456,0.1298,-0.4911,0.2248,-0.4713,-0.7102,1.6954,-0.7119,0.703,0.6939,-1.0572,-1.3701,0.0189,-1.0244,1.0006,-0.0271,-0.8635,-0.1247,0.5735,0.8884,-0.475,-0.7506,-1.5583,-4.2756,-0.3051,0.3739,-0.0848,0.5615,1.8003
1.2942,0.7043,0.2168,-0.2864,0.6531,-0.1322,-0.3473,1.4891,-0.9145,1.0971,0.9213,-0.4629,-0.8244,0.6845,-1.0378,1.0121,0.153,-0.6251,-0.0807,0.8777,1.4536,-0.1409,-0.4052,-1.0018,-4.166,-0.0507,0.8928,0.3296,0.6987,1.9166
1.3107,0.8002,0.2472,-0.1125,1.007,0.131,-0.0191,1.2478,-1.1418,1.4653,1.1152,0.0301,-0.3495,1.255,-1.1168,0.9376,0.2229,-0.4718,-0.1506,1.0825,1.89,0.0739,-0.1764,-0.4534,-4.0476,0.2108,1.4136,0.7259,0.7001,1.9392
