FP1,F3,F7,FC3,C3,C5,P3,P7,PO7,PO3,O1,Oz,Pz,CPz,FP2,Fz,F4,F8,FC4,FCz,Cz,C4,C6,P4,P8,PO8,PO4,O2,(corr) HEOG,(corr) VEOG
2.8248,1.4992,1.1934,1.0496,2.2294,1.1415,4.8033,1.1325,0.442,4.4865,3.0293,3.4603,7.8601,5.9885,5.1069,0.7741,3.0558,4.8619,4.9615,1.2366,4.6776,7.9132,7.0668,8.3187,4.9491,4.7312,6.8239,4.4835,1.5775,1.3838
2.6574,1.4311,1.1985,1.0132,2.2919,1.2186,4.8021,1.2218,0.5455,4.4354,3.0301,3.2684,7.8443,6.164,4.8383,0.577,2.9571,4.8777,5.0611,1.1714,4.7872,8.1171,7.1675,8.3187,4.7749,4.431,6.6344,4.2358,1.4055,1.4516
2.475,1.3596,1.1641,0.9802,2.3281,1.2412,4.8414,1.34,0.7643,4.51,3.1466,3.1752,7.8475,6.289,4.4978,0.3539,2.7731,4.7751,5.062,1.0779,4.854,8.1977,7.1615,8.2895,4.5862,4.1484,6.5146,4.0417,1.1919,1.4712
2.2939,1.2909,1.0993,0.9633,2.3607,1.2233,4.9584,1.5058,1.1098,4.7423,3.3872,3.2011,7.9222,6.3935,4.1265,0.1262,2.5273,4.5795,4.9782,0.9769,4.9078,8.1707,7.0665,8.2492,4.3996,3.9001,6.4835,3.9195,0.9762,1.433
2.112,1.222,1.0073,0.963,2.4031,1.1791,5.171,1.732,1.5793,5.1375,3.7411,3.3463,8.0991,6.4966,3.7482,-0.0959,2.2389,4.3169,4.822,0.8784,4.9675,8.0547,6.8972,8.2098,4.2293,3.7,6.5428,3.8768,0.7917,1.3355
1.9123,1.1418,0.8836,0.969,2.457,1.1195,5.4752,2.0223,2.1548,5.674,4.1811,3.5933,8.3829,6.6051,3.3674,-0.3131,1.9211,4.0092,4.6034,0.7823,5.0384,7.868,6.6625,8.1776,4.085,3.5586,6.6796,3.9121,0.6588,1.1856
1.6702,1.036,0.7182,0.9636,2.5144,1.051,5.8473,2.3688,2.8043,6.3078,4.669,3.9127,8.7541,6.7149,2.9733,-0.5326,1.583,3.671,4.3319,0.6814,5.1147,7.628,6.3663,8.1538,3.9709,3.4827,6.8714,4.0175,0.5833,0.9974
1.3637,0.892,0.5002,0.9278,2.5622,0.9754,6.2497,2.7534,3.4857,6.9804,5.1617,4.2686,9.1749,6.8157,2.5481,-0.7617,1.2323,3.3085,4.0197,0.5682,5.1838,7.3519,6.0122,8.1367,3.8853,3.4744,7.0915,4.1801,0.5575,0.7895
0.9828,0.7051,0.2226,0.8483,2.5874,0.8928,6.6395,3.151,4.1524,7.6283,5.6171,4.6227,9.5977,6.8953,2.0772,-1.0026,0.8777,2.9212,3.6834,0.4394,5.232,7.0575,5.6082,8.1229,3.8218,3.5303,7.3128,4.383,0.5639,0.5809
0.5336,0.4813,-0.1122,0.7226,2.5833,0.8047,6.9768,3.5354,4.7594,8.192,5.9995,4.9377,9.9746,6.9438,1.5562,-1.249,0.5301,2.5042,3.3442,0.3002,5.2496,6.7633,5.1697,8.1075,3.7702,3.6403,7.5103,4.6046,0.5798,0.3872
0.0389,0.2375,-0.4917,0.5619,2.5529,0.7167,7.2331,3.8856,5.2705,8.6256,6.2829,5.1803,10.2666,6.9575,0.9953,-1.4863,0.2027,2.0531,3.0257,0.1646,5.2349,6.4875,4.7199,8.085,3.7182,3.7876,7.6621,4.819,0.5825,0.2174
-0.4674,-0.0008,-0.8939,0.3907,2.5108,0.6398,7.3964,4.1908,5.6634,8.9034,6.4553,5.3255,10.4507,6.9409,0.4186,-1.6923,-0.089,1.5688,2.7527,0.0543,5.1962,6.2475,4.287,8.0499,3.6533,3.9494,7.7511,4.9991,0.5548,0.0718
-0.9475,-0.2045,-1.2927,0.2429,2.4815,0.5895,7.4739,4.4535,5.9341,9.0242,6.5213,5.3622,10.5254,6.9083,-0.1412,-1.8409,-0.328,1.0619,2.5483,-0.0045,5.1527,6.059,3.9002,7.9989,3.5663,4.1009,7.7678,5.1222,0.4883,-0.0581
-1.3692,-0.3474,-1.6639,0.154,2.4948,0.583,7.4908,4.6874,6.0972,9.0121,6.5026,5.2983,10.511,6.8824,-0.6497,-1.907,-0.4976,0.5542,2.4321,0.0134,5.1311,5.9352,3.5859,7.9328,3.4533,4.2195,7.7129,5.1771,0.3866,-0.188
-1.7127,-0.4115,-1.9909,0.1537,2.5788,0.6351,7.484,4.9131,6.1831,8.9111,6.4363,5.163,10.4467,6.8904,-1.0788,-1.8716,-0.5842,0.0767,2.4179,0.1275,5.1618,5.8858,3.3641,7.8584,3.3181,4.2901,7.5994,5.1687,0.2649,-0.3382
-1.974,-0.3909,-2.2674,0.2586,2.7533,0.7557,7.4954,5.1507,6.2302,8.7775,6.3674,5.0034,10.3829,6.9591,-1.4122,-1.7259,-0.5789,-0.3331,2.5119,0.3473,5.2719,5.9172,3.2476,7.7885,3.1724,4.3079,7.4518,5.1187,0.148,-0.5298
-2.1636,-0.2914,-2.4974,0.4697,3.025,0.947,7.5626,5.4141,6.2758,8.668,6.3395,4.8743,10.3718,7.1093,-1.6478,-1.4729,-0.4789,-0.6376,2.7124,0.6713,5.4799,6.0317,3.2419,7.741,3.0342,4.2797,7.3043,5.0609,0.0667,-0.7791
-2.3011,-0.1274,-2.6907,0.7738,3.3872,1.2045,7.7123,5.7063,6.3473,8.6295,6.3843,4.8259,10.458,7.3525,-1.7956,-1.1261,-0.2867,-0.8047,3.0107,1.0877,5.7917,6.2285,3.346,7.7362,2.9253,4.2222,7.1945,5.0321,0.0514,-1.0925
-2.4078,0.0839,-2.8565,1.1498,3.8227,1.5188,7.9568,6.0195,6.4566,8.6907,6.5126,4.8901,10.6707,7.6895,-1.8736,-0.7052,-0.0086,-0.8136,3.393,1.5792,6.2008,6.5039,3.5533,7.794,2.8678,4.1582,7.1577,5.0622,0.125,-1.4627
-2.4982,0.329,-2.9972,1.5764,4.3103,1.88,8.2934,6.3376,6.5986,8.8584,6.7117,5.0714,11.0207,8.1129,-1.9,-0.2297,0.3482,-0.659,3.8438,2.1279,6.6907,6.8529,3.8526,7.9309,2.8805,4.1122,7.2196,5.1664,0.2966,-1.8693
-2.5746,0.603,-3.1039,2.0402,4.8319,2.2813,8.7075,6.6407,6.7542,9.1183,6.9481,5.3457,11.4996,8.61,-1.8857,0.2865,0.7782,-0.3515,4.3498,2.721,7.2414,7.2696,4.231,8.1573,2.9765,4.1063,7.3921,5.3411,0.5574,-2.2833
