FP1,F3,F7,FC3,C3,C5,P3,P7,PO7,PO3,O1,Oz,Pz,CPz,FP2,Fz,F4,F8,FC4,FCz,Cz,C4,C6,P4,P8,PO8,PO4,O2,HEOG_left,HEOG_right
-1.648,-0.9452,-0.6406,-0.411,0.3709,0.1265,1.9166,1.2524,0.6889,1.9838,3.681,1.3338,2.1989,0.7762,-0.6486,-0.6707,-0.8542,-0.3426,-0.7112,-0.2754,0.1935,0.7392,-0.3975,1.2974,0.1911,0.8568,1.1828,1.6364,-1.5723,-1.102
-1.2766,-0.4786,-0.3094,0.0497,0.8456,0.4724,2.2614,1.3218,0.791,2.3866,4.0753,1.5942,3.107,1.5445,-0.0378,-0.1226,-0.2094,0.3293,-0.0854,0.2418,0.8196,1.3892,0.3307,2.2604,0.6058,1.2822,1.9953,2.1238,-1.268,-0.6113
-0.8422,-0.0149,0.0089,0.4847,1.2861,0.7852,2.4752,1.3283,0.7461,2.63,4.2748,1.7471,3.8425,2.2551,0.5753,0.434,0.4581,1.0084,0.5674,0.7585,1.416,1.9993,1.0934,3.1563,1.0953,1.7538,2.7106,2.5419,-0.9273,-0.1
-0.3932,0.3938,0.2644,0.8456,1.6428,1.0211,2.5435,1.284,0.5758,2.7134,4.277,1.8062,4.332,2.8344,1.1279,0.9507,1.0739,1.6249,1.1733,1.2248,1.9163,2.5055,1.8091,3.8927,1.623,2.2809,3.2663,2.8682,-0.5942,0.3774
0.0262,0.7162,0.418,1.1085,1.8867,1.1553,2.4722,1.2026,0.3142,2.6547,4.0995,1.7916,4.5343,3.231,1.5765,1.3934,1.5879,2.1271,1.6766,1.6071,2.2742,2.8642,2.4043,4.4013,2.1479,2.8667,3.62,3.0927,-0.3039,0.7821
0.3822,0.9474,0.4538,1.2761,2.0139,1.1886,2.2861,1.099,0.0006,2.4869,3.7732,1.7242,4.4464,3.4237,1.9017,1.7464,1.9823,2.4891,2.0485,1.8925,2.47,3.0591,2.8272,4.6504,2.6313,3.5009,3.7566,3.2145,-0.0754,1.0944
0.6567,1.106,0.3876,1.3739,2.0448,1.1473,2.0248,0.9873,-0.3277,2.2513,3.3349,1.6206,4.1032,3.4233,2.1094,2.0133,2.27,2.7129,2.2901,2.0887,2.513,3.1026,3.0595,4.6493,3.044,4.1571,3.6916,3.2384,0.0924,1.3128
0.849,1.2268,0.2644,1.4404,2.017,1.0764,1.7349,0.8785,-0.6409,1.9885,2.8219,1.4912,3.5705,3.2694,2.2254,2.2138,2.4865,2.8256,2.4292,2.2206,2.4381,3.0324,3.1198,4.4461,3.3714,4.7946,3.4685,3.1713,0.2191,1.4513
0.9745,1.348,0.1475,1.5155,1.9762,1.0276,1.4622,0.7776,-0.9179,1.7292,2.2686,1.3405,2.9326,3.0208,2.2877,2.3782,2.6765,2.8702,2.5112,2.3225,2.2965,2.9035,3.058,4.1173,3.6153,5.3654,3.1518,3.0225,0.3363,1.5332
1.0584,1.4996,0.1007,1.629,1.9643,1.0457,1.2437,0.6838,-1.1438,1.4897,1.7046,1.1702,2.2773,2.7421,2.3355,2.5382,2.8795,2.8937,2.5869,2.4285,2.1429,2.7757,2.943,3.7511,3.7915,5.8243,2.8152,2.8048,0.477,1.5841
1.1276,1.6925,0.1703,1.792,2.0089,1.1561,1.1025,0.5918,-1.306,1.2718,1.1544,0.9829,1.6805,2.4899,2.3988,2.7171,3.1171,2.9352,2.6963,2.5617,2.0221,2.6991,2.8444,3.4285,3.9228,6.139,2.5273,2.5368,0.6643,1.6238
1.2006,1.9129,0.3711,1.9926,2.1162,1.357,1.0464,0.4975,-1.3901,1.0693,0.6377,0.7866,1.1941,2.2996,2.4889,2.9195,3.3834,3.0142,2.8555,2.7252,1.9562,2.7005,2.8156,3.2062,4.0315,6.2966,2.3391,2.245,0.9024,1.6586
1.279,2.1229,0.6803,2.1969,2.2686,1.6177,1.069,0.404,-1.3795,0.8771,0.1708,0.5971,0.8399,2.179,2.5928,3.1258,3.6431,3.1239,3.0476,2.8977,1.9387,2.7736,2.8787,3.1062,4.131,6.3053,2.2762,1.9616,1.1725,1.6775
1.3434,2.2676,1.0419,2.3558,2.4284,1.8837,1.1531,0.325,-1.2572,0.6995,-0.2304,0.4385,0.6101,2.108,2.6748,3.2928,3.8356,3.2318,3.2237,3.0349,1.9354,2.8786,3.0181,3.1135,4.2219,6.1911,2.3362,1.7217,1.435,1.6534
1.3552,2.2888,1.3792,2.4157,2.5459,2.0882,1.2743,0.2834,-1.0092,0.5533,-0.5477,0.34,0.4741,2.0458,2.6836,3.3619,3.8892,3.2861,3.3137,3.0791,1.8929,2.95,3.1811,3.1832,4.2915,5.9917,2.4922,1.5573,1.6371,1.5484
1.266,2.1393,1.6121,2.3312,2.5707,2.1658,1.4053,0.3048,-0.6307,0.4652,-0.7604,0.3309,0.389,1.9428,2.5654,3.273,3.7387,3.2287,3.2452,2.9731,1.7538,2.9129,3.29,3.2536,4.3173,5.7478,2.7014,1.4917,1.7239,1.3251
1.0307,1.7972,1.6747,2.0766,2.464,2.069,1.5182,0.41,-0.1307,0.4627,-0.8478,0.433,0.312,1.7548,2.2788,2.9821,3.3432,3.0112,2.9631,2.6764,1.4723,2.7028,3.2616,3.2622,4.274,5.4965,2.9149,1.5345,1.6527,0.9571
0.6232,1.2735,1.5307,1.6529,2.2076,1.7794,1.5877,0.6071,0.4629,0.5636,-0.7961,0.6537,0.21,1.4554,1.8082,2.475,2.6998,2.6089,2.4481,2.1779,1.0289,2.2844,3.0298,3.1616,4.1403,5.2654,3.0881,1.6793,1.4047,0.4386
0.0486,0.613,1.1832,1.0893,1.8091,1.3145,1.5923,0.8868,1.1031,0.767,-0.606,0.9819,0.0665,1.0437,1.172,1.7761,1.8499,2.0307,1.7258,1.5036,0.4377,1.6625,2.5655,2.9296,3.9054,5.0706,3.1875,1.9042,0.9921,-0.2124
-0.6517,-0.1146,0.6752,0.4379,1.3003,0.7238,1.5154,1.2214,1.7278,1.0481,-0.2985,1.3881,-0.1179,0.5454,0.4219,0.9461,0.8752,1.3198,0.8642,0.7137,-0.2541,0.8836,1.8864,2.574,3.572,4.9164,3.1946,2.1765,0.4592,-0.9556
-1.4055,-0.8282,0.0809,-0.2373,0.7303,0.0778,1.3459,1.5664,2.2697,1.3605,0.0855,1.8307,-0.3275,0.0072,-0.3652,0.0711,-0.1167,0.5463,-0.0387,-0.1079,-0.9751,0.0261,1.0533,2.129,3.1565,4.7962,3.1056,2.4579,-0.1254,-1.7367
-2.1229,-1.4518,-0.5104,-0.8716,0.1562,-0.5481,1.0796,1.8675,2.6685,1.644,0.4922,2.2655,-0.5377,-0.5125,-1.1024,-0.7538,-1.0125,-0.2071,-0.8756,-0.8698,-1.6436,-0.816,0.1567,1.6478,2.6859,4.6934,2.9295,2.711,-0.6821,-2.4957
-2.7145,-1.9267,-1.0138,-1.4093,-0.3664,-1.0881,0.7224,2.0715,2.8835,1.8387,0.8669,2.6565,-0.7192,-0.9539,-1.7088,-1.4418,-1.7153,-0.861,-1.55,-1.4887,-2.182,-1.5517,-0.7024,1.192,2.1927,4.5836,2.685,2.9041,-1.1355,-3.1759
-3.1076,-2.2174,-1.3637,-1.8081,-0.7883,-1.4953,0.2937,2.1385,2.9007,1.8997,1.1676,2.9856,-0.8417,-1.2634,-2.1225,-1.9268,-2.1598,-1.3517,-1.9921,-1.9012,-2.5276,-2.1066,-1.4304,0.8217,1.7101,4.436,2.3969,3.0151,-1.4276,-3.7279
-3.258,-2.3111,-1.5231,-2.0395,-1.0699,-1.7438,-0.1706,2.0528,2.7342,1.8095,1.3745,3.2563,-0.8756,-1.3988,-2.3075,-2.1697,-2.3191,-1.6383,-2.1663,-2.0693,-2.6384,-2.4313,-1.9528,0.586,1.2672,4.2196,2.0923,3.0328,-1.5263,-4.1128
-3.1541,-2.2127,-1.4849,-2.0865,-1.181,-1.8252,-0.619,1.8279,2.4194,1.5841,1.4919,3.4916,-0.7929,-1.3317,-2.2545,-2.1584,-2.2029,-1.7038,-2.0718,-1.9804,-2.4958,-2.5037,-2.221,0.5155,0.8867,3.9109,1.7962,2.9576,-1.4274,-4.3028
-2.8143,-1.9387,-1.2659,-1.9421,-1.1023,-1.7431,-0.9904,1.5038,2.0022,1.2693,1.5434,3.7248,-0.5709,-1.0494,-1.9783,-1.9034,-1.8486,-1.5535,-1.7366,-1.6439,-2.1027,-2.3262,-2.2138,0.6166,0.5829,3.502,1.5264,2.8009,-1.1514,-4.2833
-2.2798,-1.5121,-0.8985,-1.6092,-0.8277,-1.5092,-1.2241,1.1364,1.5279,0.9298,1.5616,3.9877,-0.1959,-0.5562,-1.5116,-1.4317,-1.3104,-1.21,-1.2089,-1.087,-1.4824,-1.9225,-1.9366,0.87,0.3623,3.0051,1.29,2.5824,-0.7378,-4.055
-1.6066,-0.9586,-0.4209,-1.1013,-0.3666,-1.1414,-1.2721,0.785,1.032,0.6327,1.5764,4.297,0.332,0.1255,-0.8984,-0.7813,-0.6465,-0.7082,-0.5463,-0.3492,-0.6752,-1.3308,-1.4183,1.2343,0.2234,2.4494,1.0829,2.3254,-0.2368,-3.6343
-0.8557,-0.3045,0.129,-0.4427,0.2558,-0.663,-1.108,0.4988,0.5374,0.4324,1.6052,4.6461,0.9968,0.9577,-0.186,0.0054,0.0923,-0.0884,0.1963,0.5225,0.2667,-0.5974,-0.7051,1.6553,0.1589,1.8736,0.894,2.0524,0.2999,-3.0514
-0.0844,0.4252,0.7181,0.3331,1.001,-0.1023,-0.7327,0.3088,0.0551,0.3588,1.6489,5.0033,1.7673,1.8912,0.582,0.8861,0.8711,0.6111,0.9757,1.4797,1.2859,0.2313,0.1474,2.0793,0.1583,1.3163,0.7119,1.7815,0.827,-2.3443
