FP1,F3,F7,FC3,C3,C5,P3,P7,PO7,PO3,O1,Oz,Pz,CPz,FP2,Fz,F4,F8,FC4,FCz,Cz,C4,C6,P4,P8,PO8,PO4,O2,(corr) HEOG,(corr) VEOG
1.4815,-0.3556,-0.5847,3.2195,3.3531,0.3697,4.3233,3.1023,2.603,5.2332,5.1835,4.1984,7.6421,7.477,0.5915,0.1501,-1.1285,-0.9043,3.1851,4.3076,6.6272,5.814,5.3766,5.4769,4.2541,4.4493,5.3902,3.4199,-1.2412,-1.9996
1.8066,-0.2914,-0.7233,3.1771,3.2139,0.1596,4.2146,2.9323,2.4332,5.1816,5.1831,4.3664,7.6461,7.5391,0.9545,0.4257,-0.7541,-0.4719,3.6389,4.5535,6.7635,6.2202,5.6605,5.6366,4.1604,4.3913,5.4983,3.5057,-1.2749,-2.0844
2.1983,-0.1634,-0.7975,3.193,3.1122,-0.0255,4.1693,2.7668,2.2393,5.1548,5.2659,4.6316,7.716,7.6456,1.3673,0.7491,-0.336,-0.0193,4.1417,4.8437,6.9396,6.6689,5.988,5.827,4.0766,4.3369,5.6581,3.6304,-1.323,-2.2287
2.6272,0.0125,-0.8179,3.2563,3.0458,-0.1794,4.1738,2.6162,2.0425,5.1463,5.4144,4.9564,7.8176,7.7695,1.8006,1.0928,0.0939,0.4089,4.6477,5.1491,7.1308,7.108,6.3226,6.0085,3.9934,4.28,5.8399,3.7812,-1.3728,-2.4102
3.0615,0.2146,-0.8007,3.3514,3.0157,-0.2992,4.2109,2.489,1.8617,5.1504,5.6024,5.2967,7.919,7.8871,2.2223,1.4301,0.5041,0.7745,5.1117,5.4428,7.3155,7.4896,6.6272,6.1489,3.9026,4.2147,6.013,3.9405,-1.4112,-2.6065
3.4682,0.4171,-0.7646,3.4581,3.0226,-0.3856,4.2619,2.3893,1.71,5.1609,5.7991,5.6082,7.9939,7.9796,2.5998,1.7366,0.8647,1.0492,5.4947,5.7023,7.4767,7.7756,6.8675,6.2262,3.7977,4.1345,6.1474,4.0866,-1.4286,-2.7999
3.8139,0.5919,-0.7261,3.5537,3.065,-0.4432,4.3087,2.3159,1.5931,5.1711,5.9729,5.8515,8.0229,8.0335,2.9039,1.9918,1.1487,1.217,5.7671,5.9107,7.6019,7.942,7.0174,6.228,3.6735,4.0308,6.2161,4.1953,-1.4203,-2.98
4.0684,0.7121,-0.6977,3.6151,3.1361,-0.4788,4.3367,2.2633,1.509,5.1734,6.0965,5.9971,7.9941,8.0397,3.112,2.1795,1.3346,1.2744,5.9116,6.0564,7.6825,7.9806,7.0622,6.1508,3.5261,3.8935,6.1977,4.243,-1.3871,-3.1443
4.2086,0.7557,-0.6851,3.6222,3.2237,-0.5002,4.3367,2.2218,1.4489,5.1596,6.1493,6.0279,7.9027,7.9933,3.2122,2.2891,1.4092,1.231,5.9245,6.1334,7.7127,7.8975,7.0004,5.9984,3.3524,3.7121,6.0784,4.2103,-1.3346,-3.2962
4.2229,0.7101,-0.6886,3.5621,3.3117,-0.514,4.3051,2.18,1.3992,5.1206,6.1195,5.9402,7.7509,7.8942,3.2051,2.3167,1.3713,1.1084,5.816,6.1415,7.6902,7.7112,6.8451,5.7805,3.1509,3.4787,5.8547,4.0858,-1.2713,-3.4429
4.1151,0.5758,-0.7038,3.4321,3.3825,-0.5246,4.2419,2.1256,1.3435,5.048,6.0034,5.7425,7.5459,7.7472,3.105,2.2669,1.2344,0.9385,5.6096,6.0867,7.6171,7.4493,6.6226,5.5115,2.9225,3.1907,5.5346,3.8685,-1.2069,-3.5916
3.9059,0.368,-0.7242,3.242,3.4201,-0.5329,4.1475,2.047,1.2653,4.9335,5.8041,5.4527,7.2991,7.5629,2.9379,2.1528,1.0269,0.7602,5.3395,5.9816,7.5009,7.1458,6.3701,5.2098,2.6721,2.8532,5.1366,3.5683,-1.1503,-3.7473
3.6299,0.1148,-0.7431,3.0126,3.4119,-0.5374,4.0196,1.9346,1.1503,4.771,5.529,5.0938,7.0236,7.356,2.7382,1.9955,0.7889,0.6143,5.0463,5.8438,7.3542,6.8368,6.1299,4.8954,2.4088,2.4802,4.687,3.2041,-1.109,-3.9121
3.3295,-0.1486,-0.7548,2.7713,3.3495,-0.5368,3.8523,1.7817,0.989,4.5565,5.1889,4.6901,6.7322,7.1427,2.5425,1.8201,0.5647,0.5356,4.7703,5.6925,7.1922,6.5561,5.9416,4.5881,2.1462,2.0929,4.2165,2.8009,-1.0881,-4.0842
3.0455,-0.3878,-0.7564,2.5445,3.2282,-0.5329,3.6368,1.5848,0.7785,4.29,4.7965,4.2634,6.4353,6.9363,2.3818,1.65,0.3926,0.5456,4.5436,5.5437,7.0282,6.3291,5.8323,4.304,1.9003,1.7173,3.7541,2.3852,-1.0896,-4.2593
2.8076,-0.5777,-0.7477,2.3499,3.0459,-0.5341,3.3647,1.3445,0.5239,3.9762,4.3671,3.8321,6.1396,6.7435,2.2746,1.5014,0.2958,0.6467,4.3832,5.4052,6.8693,6.1675,5.8099,4.0532,1.6875,1.3794,3.3235,1.9813,-1.1121,-4.4305
2.6268,-0.7091,-0.7331,2.1914,2.802,-0.5556,3.032,1.0659,0.2375,3.6252,3.9196,3.4109,5.847,6.5617,2.2225,1.3783,0.2758,0.8198,4.2866,5.2736,6.7131,6.0663,5.8596,3.838,1.521,1.101,2.9402,1.6085,-1.1514,-4.5904
2.4934,-0.79,-0.7217,2.0579,2.4979,-0.6167,2.6428,0.7585,-0.0618,3.2532,3.4768,3.0128,5.5564,6.38,2.2105,1.2718,0.3121,1.0278,4.2325,5.1344,6.5479,6.0042,5.9472,3.6529,1.4088,0.8956,2.6105,1.2798,-1.2003,-4.7324
2.3798,-0.8436,-0.7277,1.9267,2.138,-0.7363,2.212,0.4361,-0.3521,2.8811,3.0657,2.651,5.2654,6.1823,2.2109,1.1616,0.3674,1.2225,4.1862,4.966,6.3555,5.9483,6.0271,3.4868,1.3525,0.7673,2.3335,1.0026,-1.2505,-4.853
2.2485,-0.902,-0.7685,1.7709,1.7309,-0.9263,1.7646,0.1154,-0.6122,2.5325,2.7156,2.3404,4.9732,5.9533,2.1906,1.0218,0.3961,1.355,4.1079,4.7455,6.1174,5.862,6.0537,3.3269,1.347,0.7103,2.1047,0.7805,-1.2937,-4.953
2.0623,-0.9981,-0.862,1.5669,1.2902,-1.1876,1.3338,-0.1857,-0.8249,2.2307,2.4551,2.0972,4.6838,5.6837,2.1193,0.8276,0.3561,1.3858,3.9628,4.4551,5.8211,5.7143,5.9922,3.1632,1.3821,0.712,1.9195,0.6153,-1.3235,-5.0384
1.7941,-1.1579,-1.0219,1.302,0.8339,-1.5084,0.9551,-0.4504,-0.98,1.9961,2.3064,1.9368,4.4077,5.3754,1.9768,0.5617,0.218,1.2936,3.7295,4.0883,5.4657,5.4879,5.8275,2.993,1.4453,0.7566,1.7773,0.5088,-1.3364,-5.1185
1.4351,-1.3943,-1.2537,0.9781,0.3838,-1.8656,0.6601,-0.6657,-1.0762,1.8426,2.2802,1.8701,4.1613,5.0431,1.7577,0.2202,-0.0272,1.0797,3.4062,3.6533,5.0649,5.1848,5.5684,2.8232,1.5237,0.8288,1.682,0.4626,-1.3329,-5.2046
