FP1,F3,F7,FC3,C3,C5,P3,P7,PO7,PO3,O1,Oz,Pz,CPz,FP2,Fz,F4,F8,FC4,FCz,Cz,C4,C6,P4,P8,PO8,PO4,O2,(corr) HEOG,(corr) VEOG
0.1232,0.3103,0.1081,0.2169,0.1737,0.134,0.0265,0.0683,0.119,-0.0977,-0.1874,-0.0515,-0.0779,0.0138,0.2639,0.2897,0.3117,0.2106,0.3467,0.1453,0.0113,0.2276,0.2087,-0.0158,-0.1225,-0.2818,-0.1121,-0.2777,-0.1239,0.1093
0.0453,0.2393,-0.0071,0.1495,0.1031,0.0618,-0.0319,0.0448,0.1089,-0.1635,-0.2403,-0.1075,-0.1912,-0.0839,0.2203,0.2274,0.2714,0.1606,0.3218,0.0813,-0.0639,0.165,0.1301,-0.0996,-0.1558,-0.3303,-0.1829,-0.3171,-0.1144,0.147
-0.0035,0.1643,-0.0792,0.0731,0.029,-0.0093,-0.085,0.0196,0.0896,-0.2201,-0.2923,-0.1548,-0.2825,-0.1693,0.1919,0.1672,0.2279,0.1188,0.2892,0.0188,-0.1321,0.109,0.0738,-0.1731,-0.1669,-0.3487,-0.2321,-0.3323,-0.1012,0.1813
-0.0209,0.0907,-0.1073,-0.0051,-0.0412,-0.0742,-0.1274,-0.0075,0.0622,-0.2617,-0.3358,-0.1893,-0.3424,-0.2325,0.1829,0.1151,0.1882,0.092,0.2555,-0.0363,-0.1857,0.0657,0.048,-0.2309,-0.1555,-0.3348,-0.2565,-0.3218,-0.0924,0.2091
-0.0096,0.0258,-0.0988,-0.0754,-0.0993,-0.1274,-0.155,-0.0359,0.0303,-0.2838,-0.3631,-0.2094,-0.3661,-0.2668,0.1929,0.0768,0.1594,0.0844,0.2283,-0.0777,-0.2179,0.0398,0.054,-0.2689,-0.1253,-0.2919,-0.2562,-0.2888,-0.0938,0.2299
0.0241,-0.0228,-0.066,-0.128,-0.1385,-0.1644,-0.1658,-0.0637,-0.0005,-0.2844,-0.3688,-0.2152,-0.3542,-0.2693,0.2189,0.0568,0.147,0.0966,0.2134,-0.1,-0.2241,0.033,0.0867,-0.2854,-0.0823,-0.2284,-0.2341,-0.2397,-0.1087,0.2435
0.0707,-0.0497,-0.0224,-0.1558,-0.1546,-0.1827,-0.1604,-0.0886,-0.0245,-0.264,-0.3512,-0.208,-0.3124,-0.2424,0.2576,0.0571,0.1531,0.1263,0.2131,-0.1003,-0.2032,0.0443,0.1367,-0.2809,-0.0338,-0.1554,-0.1953,-0.1832,-0.137,0.2487
0.1204,-0.0528,0.0213,-0.156,-0.1473,-0.182,-0.1422,-0.1077,-0.0374,-0.2258,-0.3124,-0.1895,-0.2505,-0.1926,0.3063,0.0768,0.1761,0.1692,0.2251,-0.0788,-0.1582,0.0693,0.1929,-0.2584,0.0129,-0.0847,-0.1462,-0.1275,-0.1762,0.2427
0.165,-0.0337,0.0596,-0.1304,-0.1199,-0.1644,-0.1163,-0.118,-0.0379,-0.1756,-0.2585,-0.1608,-0.18,-0.129,0.3623,0.1119,0.2115,0.2192,0.2447,-0.0387,-0.0953,0.1027,0.2456,-0.222,0.0519,-0.0258,-0.0929,-0.0791,-0.2221,0.2232
0.1997,0.0027,0.0917,-0.0841,-0.0778,-0.1331,-0.0883,-0.1173,-0.0281,-0.1201,-0.1979,-0.123,-0.1116,-0.0613,0.4213,0.1572,0.2537,0.2703,0.2678,0.0147,-0.0226,0.1396,0.2887,-0.1765,0.0792,0.0151,-0.0406,-0.0412,-0.27,0.1904
0.2236,0.0503,0.12,-0.0239,-0.0274,-0.0918,-0.0634,-0.1047,-0.0117,-0.066,-0.1395,-0.0762,-0.0539,0.0024,0.4777,0.2069,0.2977,0.3168,0.2921,0.0751,0.0513,0.1766,0.3199,-0.1259,0.0929,0.0352,0.0076,-0.0137,-0.3151,0.1481
0.2393,0.1027,0.1475,0.0431,0.0251,-0.0449,-0.0454,-0.0814,0.0068,-0.0195,-0.0906,-0.0212,-0.0121,0.0562,0.5246,0.256,0.3396,0.3549,0.3177,0.1362,0.1189,0.2123,0.34,-0.0735,0.0928,0.0356,0.05,0.0062,-0.3536,0.1041
