FP1,F3,F7,FC3,C3,C5,P3,P7,PO7,PO3,O1,Oz,Pz,CPz,FP2,Fz,F4,F8,FC4,FCz,Cz,C4,C6,P4,P8,PO8,PO4,O2,HEOG_left,HEOG_right
-0.1504,-0.1273,-0.308,-0.1547,-0.622,-0.5411,-0.3141,-0.2363,-0.4612,-0.0068,-0.1151,-0.2273,-0.4024,-0.1425,0.1121,0.0419,-0.172,-0.4319,0.0379,0.0188,0.0732,-0.3615,-0.3696,-0.1332,-0.1699,-0.0442,-0.0596,0.0453,0.0101,-0.1752
-0.1215,-0.0089,-0.2368,0.0069,-0.3587,-0.3674,-0.1211,-0.092,-0.3261,0.1337,-0.0251,-0.1366,-0.2159,0.068,0.124,0.1717,-0.0077,-0.4107,0.1805,0.2203,0.3045,-0.2031,-0.3023,-0.0368,-0.1912,-0.0191,0.013,0.1138,-0.0176,-0.2748
-0.1009,0.1286,-0.1531,0.1988,-0.0611,-0.1631,0.0837,0.0612,-0.1928,0.2719,0.0598,-0.0497,-0.0221,0.2856,0.1225,0.3052,0.1551,-0.3792,0.3345,0.4349,0.5456,-0.0382,-0.2244,0.048,-0.2149,-0.0036,0.0677,0.1677,-0.0464,-0.3865
-0.0903,0.2708,-0.0645,0.4004,0.2408,0.0507,0.2773,0.2068,-0.0826,0.3913,0.1273,0.0203,0.1593,0.4878,0.1089,0.4263,0.298,-0.3401,0.4823,0.6397,0.7709,0.1149,-0.1421,0.1119,-0.2363,0.001,0.0973,0.2004,-0.0692,-0.4953
-0.0893,0.4031,0.0217,0.5908,0.5194,0.2539,0.4409,0.3303,-0.0129,0.4801,0.17,0.0642,0.3131,0.6561,0.0876,0.5233,0.407,-0.2962,0.6088,0.8144,0.9592,0.2425,-0.0604,0.1504,-0.2504,-0.0043,0.0995,0.2092,-0.0812,-0.5878
-0.0958,0.5133,0.0993,0.7523,0.7537,0.4308,0.5616,0.4219,0.0055,0.533,0.1864,0.0775,0.4301,0.7789,0.0643,0.5902,0.4745,-0.2506,0.7029,0.9445,1.0959,0.337,0.0178,0.1643,-0.2531,-0.017,0.0768,0.1959,-0.0804,-0.6538
-0.1068,0.5933,0.1639,0.8731,0.9309,0.5716,0.6343,0.477,-0.0312,0.5507,0.18,0.0614,0.5075,0.8522,0.0447,0.6269,0.4999,-0.2059,0.759,1.0223,1.1749,0.3976,0.0912,0.1581,-0.2422,-0.0339,0.0356,0.1659,-0.068,-0.6881
-0.1189,0.6396,0.2134,0.9489,1.0476,0.6728,0.6611,0.4964,-0.1197,0.5389,0.1577,0.0218,0.5478,0.879,0.0326,0.6372,0.4895,-0.1636,0.7776,1.0478,1.1989,0.4294,0.1605,0.1398,-0.2168,-0.0509,-0.0148,0.1269,-0.0471,-0.6901
-0.1292,0.6532,0.2475,0.9823,1.1083,0.7364,0.6499,0.4852,-0.2505,0.5063,0.128,-0.0322,0.5575,0.8683,0.0297,0.6277,0.4543,-0.1235,0.7646,1.0275,1.1772,0.4416,0.2275,0.1178,-0.1782,-0.0641,-0.0643,0.0878,-0.0213,-0.6634
-0.1356,0.6391,0.2675,0.9809,1.1227,0.7678,0.6118,0.4509,-0.4096,0.462,0.0983,-0.0905,0.5451,0.8315,0.0348,0.6049,0.4076,-0.084,0.7298,0.9722,1.123,0.445,0.2943,0.1002,-0.1285,-0.0704,-0.1042,0.0563,0.0064,-0.6143
-0.1372,0.6038,0.2753,0.9547,1.1033,0.7744,0.5586,0.4018,-0.5804,0.414,0.0736,-0.1437,0.5192,0.7806,0.0453,0.5742,0.3617,-0.042,0.6847,0.8946,1.0506,0.4491,0.3622,0.0925,-0.0706,-0.0673,-0.1282,0.0378,0.0343,-0.5501
-0.134,0.5548,0.2734,0.9142,1.0618,0.763,0.5004,0.3454,-0.7461,0.3676,0.0557,-0.1851,0.4868,0.7257,0.0575,0.5388,0.3259,0.0059,0.6405,0.8066,0.9723,0.4604,0.4312,0.0978,-0.0075,-0.0541,-0.1337,0.0341,0.0623,-0.4776
-0.1266,0.4985,0.2644,0.868,1.0079,0.7398,0.4445,0.2869,-0.8917,0.3252,0.0433,-0.2111,0.4531,0.6736,0.0682,0.5,0.305,0.0624,0.6062,0.718,0.897,0.4815,0.4997,0.1163,0.0581,-0.0311,-0.1217,0.0443,0.0911,-0.4023
-0.1159,0.4401,0.2513,0.8222,0.9486,0.7091,0.3946,0.2298,-1.0057,0.2875,0.0334,-0.2214,0.421,0.6285,0.0751,0.4587,0.2996,0.1286,0.5874,0.6352,0.8302,0.5112,0.5651,0.146,0.1239,0,-0.0959,0.0648,0.1216,-0.3274
-0.1027,0.3832,0.2373,0.7807,0.8877,0.674,0.3521,0.1754,-1.0815,0.254,0.022,-0.2183,0.392,0.5923,0.0777,0.4155,0.3067,0.2029,0.5862,0.5615,0.7742,0.5458,0.6243,0.1842,0.1879,0.0368,-0.0612,0.0915,0.1538,-0.2543
-0.0876,0.3301,0.2253,0.7447,0.8273,0.6362,0.3164,0.124,-1.1178,0.2243,0.0061,-0.2053,0.3668,0.5655,0.0768,0.372,0.3217,0.2815,0.601,0.4976,0.7292,0.5809,0.6747,0.2276,0.2485,0.0765,-0.0228,0.1203,0.1863,-0.1835
-0.0707,0.2817,0.2177,0.7137,0.7682,0.5969,0.2864,0.0756,-1.1182,0.1984,-0.0157,-0.1863,0.3456,0.548,0.0748,0.3302,0.3396,0.3586,0.6276,0.4428,0.6942,0.6126,0.7144,0.2735,0.3041,0.1163,0.0154,0.1485,0.2166,-0.1151
-0.0519,0.2378,0.2159,0.6862,0.7109,0.5566,0.261,0.0307,-1.0901,0.1775,-0.0427,-0.1644,0.3288,0.5398,0.0743,0.2923,0.3567,0.4282,0.6602,0.3954,0.6679,0.6385,0.7429,0.3195,0.3528,0.1538,0.0511,0.1746,0.2418,-0.0496
-0.0313,0.1977,0.2197,0.6597,0.6559,0.5154,0.2403,-0.0092,-1.0434,0.1631,-0.0719,-0.1412,0.3165,0.5406,0.0781,0.26,0.3708,0.4851,0.6925,0.3542,0.6489,0.658,0.7603,0.3637,0.3927,0.1872,0.0842,0.1988,0.2589,0.011
-0.0085,0.1602,0.2278,0.6321,0.6042,0.4738,0.2251,-0.0415,-0.9883,0.1575,-0.0992,-0.1169,0.3089,0.5498,0.0883,0.2339,0.3811,0.526,0.7187,0.3186,0.6361,0.6721,0.7677,0.4046,0.4221,0.2156,0.116,0.2225,0.2661,0.0641
0.0164,0.1243,0.2377,0.6012,0.5572,0.4323,0.2173,-0.0632,-0.9342,0.1625,-0.1195,-0.0906,0.3058,0.566,0.106,0.2138,0.3883,0.55,0.7346,0.2888,0.6281,0.6823,0.7659,0.4409,0.4396,0.2393,0.1487,0.2474,0.2633,0.1062
0.0426,0.0898,0.2462,0.5656,0.5159,0.3918,0.2186,-0.0711,-0.8881,0.1794,-0.1285,-0.0611,0.3067,0.5868,0.1308,0.1983,0.3933,0.5583,0.7377,0.2655,0.6231,0.6899,0.7557,0.4711,0.4448,0.2589,0.1841,0.2752,0.2516,0.1341
0.0689,0.0573,0.2506,0.525,0.4815,0.354,0.23,-0.0631,-0.8539,0.2084,-0.1234,-0.0281,0.3107,0.6086,0.1612,0.1854,0.3969,0.5536,0.7274,0.2494,0.6191,0.6953,0.7371,0.4939,0.4378,0.2752,0.2226,0.3069,0.2331,0.1456
0.0933,0.0289,0.2488,0.4799,0.4544,0.321,0.2514,-0.0389,-0.8319,0.2481,-0.1034,0.0078,0.3168,0.6271,0.1945,0.173,0.3993,0.5393,0.7046,0.2405,0.6136,0.6973,0.7095,0.5078,0.4195,0.2887,0.2627,0.3424,0.2103,0.14
0.1133,0.0074,0.2399,0.4319,0.4346,0.2956,0.2812,0.0002,-0.8192,0.2958,-0.0701,0.0447,0.3246,0.6381,0.2271,0.1598,0.4002,0.5186,0.6714,0.2379,0.6044,0.6936,0.6718,0.5116,0.3914,0.2989,0.3013,0.3804,0.1852,0.1187
0.1262,-0.0037,0.2251,0.3844,0.4223,0.2813,0.3168,0.0508,-0.81,0.3479,-0.0268,0.0797,0.3341,0.638,0.2551,0.1452,0.3988,0.4943,0.6304,0.2402,0.59,0.6818,0.6229,0.5047,0.3551,0.3048,0.3341,0.4187,0.1591,0.0844
0.1297,-0.0012,0.2073,0.3416,0.418,0.2811,0.3554,0.1081,-0.7978,0.4005,0.0217,0.1101,0.3459,0.6251,0.275,0.1299,0.394,0.4679,0.5843,0.2455,0.5702,0.6597,0.5627,0.4875,0.3131,0.3049,0.3567,0.4547,0.1321,0.0414
0.1221,0.0169,0.1907,0.3088,0.4224,0.2971,0.3946,0.1668,-0.7766,0.4497,0.0697,0.1338,0.3609,0.6,0.2839,0.1158,0.3849,0.4406,0.5359,0.252,0.5465,0.6266,0.4924,0.4616,0.2679,0.2977,0.3662,0.4858,0.1041,-0.0055
0.1024,0.0509,0.1803,0.2912,0.4368,0.3298,0.433,0.2213,-0.743,0.4925,0.1114,0.1498,0.38,0.5652,0.2798,0.1053,0.3708,0.4128,0.4873,0.2591,0.5218,0.5835,0.4151,0.43,0.2225,0.2827,0.3612,0.51,0.0746,-0.0513
0.07,0.0985,0.1809,0.2923,0.4616,0.3777,0.4698,0.2672,-0.6968,0.5268,0.1409,0.1582,0.4034,0.5256,0.2619,0.1015,0.3513,0.3852,0.4407,0.267,0.5002,0.5333,0.3356,0.3963,0.1795,0.2603,0.3428,0.526,0.044,-0.0913
0.0249,0.155,0.1953,0.3134,0.4965,0.4368,0.5048,0.301,-0.6415,0.5514,0.1535,0.1605,0.4304,0.4865,0.2304,0.1068,0.3274,0.3587,0.3981,0.2769,0.4855,0.4804,0.2595,0.3646,0.1413,0.2319,0.3141,0.5333,0.0135,-0.1215
-0.0322,0.2139,0.2242,0.3524,0.5395,0.5013,0.5378,0.3209,-0.5829,0.566,0.1463,0.1586,0.4593,0.4533,0.1866,0.1226,0.3003,0.3347,0.3617,0.29,0.4807,0.4298,0.1931,0.3383,0.1098,0.1998,0.2795,0.532,-0.0147,-0.1393
-0.1,0.268,0.2651,0.4035,0.5869,0.5639,0.5683,0.3272,-0.5271,0.5711,0.1189,0.1549,0.4875,0.4297,0.133,0.1492,0.2721,0.3146,0.3333,0.3069,0.4868,0.386,0.1412,0.3197,0.0857,0.1667,0.2444,0.5229,-0.0383,-0.1439
-0.1757,0.3106,0.3127,0.4585,0.6333,0.617,0.5949,0.3213,-0.4793,0.5674,0.0741,0.1511,0.512,0.417,0.0733,0.1848,0.2452,0.2993,0.3144,0.327,0.5025,0.3523,0.1071,0.3095,0.0693,0.1351,0.2143,0.5071,-0.0549,-0.1362
-0.2552,0.3373,0.3599,0.5079,0.6725,0.6537,0.616,0.3061,-0.4417,0.5563,0.0171,0.1483,0.5297,0.4142,0.0126,0.2263,0.2214,0.2888,0.3056,0.3484,0.5244,0.33,0.0918,0.3073,0.0604,0.1072,0.1937,0.4863,-0.0633,-0.1191
-0.333,0.3463,0.3989,0.5433,0.6986,0.6694,0.6296,0.2849,-0.4129,0.5392,-0.0448,0.1469,0.5381,0.4187,-0.0432,0.2693,0.2022,0.2821,0.3064,0.3685,0.5478,0.3188,0.094,0.3118,0.059,0.0851,0.1863,0.4629,-0.0638,-0.0969
-0.4028,0.3393,0.4231,0.5585,0.7074,0.6627,0.6341,0.2615,-0.389,0.5177,-0.1034,0.1469,0.5361,0.4267,-0.0874,0.3089,0.1879,0.2771,0.3154,0.3844,0.5677,0.3169,0.1109,0.3219,0.065,0.0705,0.194,0.4398,-0.0578,-0.0743
-0.4581,0.3209,0.4282,0.5512,0.697,0.6357,0.629,0.2393,-0.3642,0.4936,-0.1508,0.1482,0.5244,0.4342,-0.1141,0.3406,0.1783,0.2717,0.3303,0.394,0.58,0.3218,0.1384,0.3369,0.0787,0.0651,0.2171,0.4205,-0.0479,-0.0552
-0.4935,0.2972,0.4136,0.5226,0.6683,0.5939,0.6152,0.221,-0.3325,0.4686,-0.181,0.1513,0.5056,0.4382,-0.1187,0.3603,0.1728,0.2637,0.3477,0.3957,0.5818,0.3301,0.1718,0.3563,0.1001,0.0704,0.2542,0.4087,-0.0365,-0.0418
-0.5058,0.2744,0.3818,0.4775,0.6248,0.5447,0.5949,0.2089,-0.2896,0.4446,-0.1903,0.1567,0.4832,0.4362,-0.0997,0.3655,0.1703,0.2517,0.3642,0.389,0.5716,0.3387,0.2064,0.3795,0.1284,0.0871,0.302,0.4074,-0.0256,-0.0341
-0.4946,0.2579,0.3381,0.4223,0.5716,0.4964,0.5713,0.204,-0.2331,0.4233,-0.1779,0.165,0.461,0.4271,-0.0592,0.3551,0.17,0.2348,0.3764,0.3743,0.5491,0.3444,0.2373,0.4051,0.1618,0.1146,0.3561,0.4186,-0.0166,-0.0301
-0.4627,0.2503,0.2891,0.3643,0.5147,0.4561,0.5476,0.2068,-0.1635,0.4063,-0.1461,0.1771,0.4419,0.4105,-0.0027,0.3295,0.1715,0.2128,0.3812,0.3524,0.5153,0.3446,0.2597,0.4306,0.1974,0.1503,0.411,0.4422,-0.0101,-0.0268
-0.4153,0.252,0.2411,0.3107,0.46,0.4288,0.5271,0.217,-0.0834,0.3947,-0.0992,0.1933,0.4275,0.3877,0.0617,0.2906,0.1751,0.186,0.3766,0.3247,0.4722,0.3378,0.2697,0.4529,0.2314,0.19,0.4613,0.476,-0.0065,-0.021
-0.3595,0.2611,0.199,0.2675,0.4128,0.4173,0.512,0.2339,0.0025,0.3893,-0.0432,0.2139,0.4178,0.3606,0.1247,0.2419,0.1813,0.155,0.3615,0.2932,0.4224,0.3235,0.2646,0.4683,0.2599,0.2284,0.5022,0.5161,-0.0061,-0.0111
-0.3022,0.2742,0.1655,0.2393,0.377,0.4215,0.5036,0.2566,0.0887,0.3904,0.0162,0.2387,0.4119,0.3325,0.178,0.188,0.1909,0.1208,0.3363,0.2608,0.3696,0.303,0.2433,0.4744,0.2795,0.2597,0.5307,0.5575,-0.0091,0.0032
-0.2495,0.2879,0.1415,0.2287,0.3554,0.4398,0.5021,0.2841,0.1689,0.3975,0.0738,0.2673,0.4084,0.3072,0.2157,0.1347,0.2048,0.0847,0.3025,0.231,0.3182,0.2785,0.2068,0.4701,0.2882,0.2794,0.5453,0.5951,-0.0156,0.0202
-0.2049,0.2999,0.1263,0.2363,0.3493,0.4695,0.507,0.3154,0.2376,0.4099,0.1261,0.2989,0.4065,0.289,0.2356,0.0883,0.2229,0.0485,0.2625,0.2078,0.273,0.2537,0.1584,0.4563,0.2858,0.285,0.5463,0.6244,-0.0254,0.037
-0.1691,0.3093,0.1185,0.2603,0.359,0.5078,0.5171,0.3498,0.29,0.4263,0.1714,0.3326,0.4061,0.2817,0.2387,0.0549,0.2446,0.014,0.2195,0.1951,0.2386,0.2321,0.1027,0.4354,0.2739,0.2766,0.5356,0.6423,-0.0376,0.0505
-0.1404,0.317,0.1166,0.2971,0.3834,0.5518,0.5311,0.386,0.323,0.4453,0.2094,0.3672,0.4079,0.2878,0.2286,0.0394,0.2685,-0.017,0.1772,0.1961,0.2189,0.2172,0.0458,0.4109,0.2556,0.2567,0.516,0.6475,-0.0506,0.0582
-0.1156,0.3246,0.1194,0.3408,0.42,0.5981,0.5472,0.4227,0.3355,0.465,0.2402,0.4011,0.412,0.308,0.2101,0.0438,0.2922,-0.0437,0.1388,0.212,0.2154,0.2111,-0.0067,0.3865,0.2343,0.2298,0.4903,0.6404,-0.0625,0.0592
-0.0919,0.334,0.1262,0.3841,0.4646,0.6431,0.5632,0.4576,0.3282,0.4835,0.2641,0.4326,0.4177,0.3397,0.1872,0.0666,0.3129,-0.0659,0.1072,0.2409,0.227,0.2139,-0.0497,0.3647,0.2136,0.2011,0.4611,0.6231,-0.0715,0.0544
-0.068,0.3455,0.136,0.4184,0.512,0.6821,0.5765,0.4878,0.304,0.4984,0.2805,0.4592,0.4221,0.3772,0.1625,0.1019,0.3273,-0.0846,0.084,0.2777,0.2493,0.2237,-0.0801,0.3471,0.1958,0.1749,0.4298,0.5983,-0.0767,0.0459
-0.0448,0.3585,0.1478,0.4358,0.5557,0.7103,0.5842,0.5101,0.2674,0.5073,0.2887,0.4784,0.4211,0.4127,0.1365,0.1405,0.3328,-0.1017,0.0696,0.3146,0.2754,0.2368,-0.0971,0.3334,0.1821,0.1544,0.3973,0.5693,-0.0785,0.0365
-0.0249,0.3707,0.1604,0.4302,0.5898,0.7232,0.5836,0.5209,0.2239,0.5077,0.2881,0.4875,0.41,0.4371,0.1083,0.172,0.3278,-0.1191,0.0635,0.3424,0.2973,0.248,-0.1021,0.3225,0.1725,0.1404,0.3638,0.5389,-0.0786,0.0285
-0.0115,0.3795,0.1724,0.3991,0.6091,0.7176,0.5727,0.5178,0.1796,0.4981,0.2791,0.485,0.3854,0.4432,0.0763,0.1868,0.3125,-0.1385,0.0649,0.3532,0.3081,0.2526,-0.0979,0.3132,0.1662,0.1322,0.3297,0.5097,-0.0795,0.0234
-0.0075,0.3828,0.1823,0.3443,0.6111,0.6931,0.5511,0.4995,0.1402,0.4786,0.2636,0.4704,0.3468,0.4275,0.0401,0.1789,0.2892,-0.1604,0.0726,0.3424,0.304,0.2472,-0.0884,0.3044,0.1623,0.1281,0.2961,0.4836,-0.0837,0.0211
-0.0141,0.3797,0.1894,0.272,0.5958,0.652,0.5197,0.4665,0.1101,0.4507,0.2449,0.4451,0.2967,0.3911,0.001,0.1476,0.2618,-0.1841,0.0859,0.3101,0.2852,0.2304,-0.0772,0.2959,0.1602,0.126,0.2646,0.4622,-0.0929,0.0206
-0.0311,0.3709,0.1934,0.1916,0.5655,0.599,0.4809,0.421,0.0917,0.4179,0.2268,0.4123,0.2406,0.3402,-0.0373,0.0971,0.2349,-0.2075,0.1043,0.261,0.2565,0.2033,-0.0671,0.2883,0.1598,0.1243,0.2377,0.4462,-0.1074,0.0202
-0.0565,0.3579,0.1949,0.1139,0.5244,0.54,0.4376,0.3662,0.0851,0.384,0.213,0.3761,0.1851,0.2844,-0.0695,0.0356,0.213,-0.2278,0.1274,0.2036,0.2254,0.1694,-0.0597,0.2824,0.1617,0.1219,0.2173,0.4357,-0.1257,0.0182
-0.0875,0.3431,0.195,0.0488,0.4769,0.4811,0.3928,0.3062,0.0883,0.3529,0.2055,0.3411,0.1365,0.234,-0.0897,-0.0264,0.1988,-0.2418,0.1543,0.1475,0.2002,0.1337,-0.055,0.2791,0.1665,0.1189,0.205,0.4304,-0.1455,0.0139
-0.1207,0.3285,0.1952,0.0031,0.4271,0.4269,0.3488,0.245,0.0976,0.3276,0.2044,0.3116,0.0994,0.1979,-0.0927,-0.0793,0.1932,-0.247,0.1835,0.1013,0.1874,0.1015,-0.0517,0.2789,0.1754,0.1161,0.2012,0.4293,-0.1633,0.0071
-0.1527,0.3154,0.1968,-0.0202,0.3781,0.3802,0.3073,0.1868,0.1079,0.3092,0.2081,0.2909,0.076,0.1813,-0.0757,-0.1159,0.1949,-0.242,0.2122,0.0707,0.1901,0.0779,-0.0473,0.2817,0.189,0.1149,0.2049,0.4315,-0.1761,-0.0009
-0.18,0.3045,0.2008,-0.0222,0.3318,0.3418,0.27,0.1352,0.1147,0.2976,0.2136,0.2806,0.0662,0.185,-0.0387,-0.1328,0.2012,-0.2273,0.2376,0.0573,0.2074,0.067,-0.039,0.2873,0.2074,0.1169,0.2148,0.4362,-0.1818,-0.0085
-0.1998,0.2955,0.2077,-0.0076,0.2896,0.3117,0.2386,0.0941,0.1142,0.2918,0.218,0.2811,0.0683,0.2061,0.015,-0.1306,0.2088,-0.2051,0.2564,0.0588,0.2354,0.071,-0.0243,0.2956,0.2299,0.1236,0.2287,0.4424,-0.1794,-0.0135
-0.2095,0.2881,0.2179,0.0178,0.2532,0.2895,0.2152,0.0669,0.1048,0.2903,0.219,0.2909,0.0801,0.2389,0.0799,-0.1129,0.2149,-0.1786,0.2666,0.0704,0.2683,0.0902,-0.002,0.3067,0.2549,0.1357,0.2452,0.4493,-0.1699,-0.0145
-0.2073,0.2819,0.2314,0.0481,0.2246,0.2757,0.2022,0.0561,0.0873,0.2921,0.2154,0.3077,0.0996,0.2772,0.1487,-0.085,0.218,-0.1511,0.268,0.0866,0.301,0.123,0.0274,0.3208,0.28,0.1529,0.2628,0.4562,-0.1555,-0.0112
-0.1931,0.277,0.2484,0.0791,0.2066,0.2712,0.2014,0.0628,0.0646,0.2963,0.2074,0.328,0.1251,0.3151,0.2135,-0.0526,0.2178,-0.1258,0.2618,0.1024,0.3299,0.1659,0.0617,0.3383,0.3027,0.1734,0.2808,0.462,-0.1398,-0.0045
-0.1679,0.2737,0.2686,0.1081,0.2014,0.2772,0.213,0.0852,0.0409,0.3022,0.1959,0.3479,0.1548,0.348,0.2668,-0.0207,0.2149,-0.1051,0.251,0.1146,0.3534,0.2139,0.0972,0.3589,0.3203,0.1943,0.2987,0.4655,-0.1267,0.0031
-0.1345,0.272,0.2912,0.1344,0.2097,0.2936,0.2353,0.1191,0.0205,0.3085,0.1823,0.3636,0.1865,0.3728,0.3023,0.0067,0.2102,-0.0908,0.2389,0.1217,0.3714,0.2614,0.1296,0.381,0.3305,0.2115,0.3154,0.4652,-0.12,0.0084
-0.0967,0.2717,0.3146,0.1577,0.2299,0.3189,0.264,0.1585,0.0072,0.3137,0.1679,0.3721,0.2172,0.3877,0.3161,0.0267,0.204,-0.0837,0.2287,0.1233,0.3841,0.3023,0.1543,0.4022,0.3319,0.221,0.3294,0.4596,-0.1224,0.0084
-0.0583,0.2717,0.3362,0.1778,0.2577,0.3492,0.2936,0.1964,0.0034,0.3157,0.154,0.372,0.2438,0.3915,0.3069,0.0377,0.1966,-0.0843,0.2226,0.1201,0.3912,0.3317,0.168,0.4191,0.3239,0.22,0.3387,0.4479,-0.1345,0.0016
-0.0226,0.2705,0.3531,0.1939,0.287,0.379,0.3178,0.2265,0.0104,0.3126,0.1416,0.3643,0.2628,0.384,0.277,0.0392,0.1875,-0.0917,0.2217,0.1124,0.3915,0.3466,0.1691,0.4285,0.3073,0.2076,0.3411,0.43,-0.1543,-0.0116
0.0085,0.2665,0.362,0.2046,0.3112,0.4023,0.3314,0.245,0.0271,0.3031,0.1313,0.3516,0.2718,0.3657,0.2315,0.0316,0.1764,-0.1046,0.2259,0.1006,0.3834,0.3463,0.1583,0.4281,0.2844,0.1857,0.335,0.4071,-0.1775,-0.0281
0.0344,0.2589,0.3603,0.2087,0.3246,0.4145,0.3309,0.2503,0.0505,0.2868,0.1232,0.338,0.2697,0.3382,0.1782,0.0159,0.163,-0.1205,0.234,0.085,0.3652,0.3326,0.1388,0.4176,0.2586,0.1585,0.3198,0.3814,-0.1981,-0.0435
0.0553,0.2478,0.3466,0.2056,0.3241,0.4133,0.3156,0.2433,0.0747,0.2642,0.1166,0.3276,0.2572,0.3038,0.1258,-0.0062,0.1471,-0.1368,0.2445,0.0659,0.3364,0.3099,0.1155,0.3982,0.2343,0.1315,0.2964,0.3555,-0.2095,-0.0526
0.0722,0.2344,0.3211,0.1964,0.3094,0.3993,0.2869,0.2268,0.0919,0.2366,0.1102,0.3233,0.2367,0.2657,0.0831,-0.0328,0.1291,-0.1508,0.2557,0.044,0.2983,0.2834,0.0945,0.3729,0.2159,0.1103,0.2668,0.3321,-0.2065,-0.0518
0.0858,0.2213,0.2855,0.1841,0.2832,0.3765,0.2488,0.2041,0.0933,0.2056,0.1025,0.3256,0.2118,0.2276,0.0567,-0.0615,0.1094,-0.1604,0.2658,0.0206,0.254,0.2589,0.081,0.3458,0.2073,0.0991,0.2341,0.3132,-0.1861,-0.0394
0.0968,0.2114,0.243,0.1728,0.2507,0.3501,0.2063,0.1787,0.0711,0.1731,0.0917,0.3328,0.1867,0.1928,0.05,-0.0894,0.0888,-0.1645,0.2738,-0.0022,0.2082,0.2411,0.0789,0.3209,0.2109,0.0999,0.2015,0.2999,-0.1487,-0.017
0.1054,0.2071,0.1979,0.1671,0.2178,0.3257,0.1651,0.1534,0.0207,0.1409,0.0769,0.3412,0.165,0.1644,0.0628,-0.1135,0.0683,-0.1632,0.2788,-0.0221,0.166,0.233,0.0896,0.3015,0.227,0.112,0.1719,0.2924,-0.0978,0.0111
0.111,0.21,0.1545,0.1707,0.1898,0.3069,0.1303,0.13,-0.0573,0.1102,0.0577,0.3459,0.1493,0.1437,0.0906,-0.131,0.0492,-0.1576,0.2807,-0.0373,0.1319,0.235,0.1118,0.2891,0.2537,0.1326,0.1469,0.29,-0.0394,0.0392
0.1131,0.2193,0.1162,0.1851,0.1703,0.295,0.1053,0.1098,-0.1571,0.0818,0.0343,0.3422,0.1402,0.1309,0.1264,-0.1399,0.0329,-0.1493,0.2795,-0.0465,0.1082,0.2451,0.1417,0.2829,0.2867,0.1568,0.1269,0.2911,0.0194,0.0612
0.1106,0.2329,0.0857,0.2091,0.1603,0.2891,0.0919,0.0934,-0.2681,0.0556,0.0081,0.3266,0.1368,0.1242,0.1616,-0.1393,0.0204,-0.1409,0.2756,-0.0495,0.0949,0.2593,0.1739,0.2803,0.3202,0.1791,0.1102,0.2939,0.0713,0.072
0.103,0.247,0.0644,0.239,0.1583,0.2863,0.0895,0.0814,-0.377,0.0312,-0.019,0.298,0.1367,0.121,0.1883,-0.1299,0.0125,-0.1352,0.2693,-0.0472,0.09,0.2722,0.2026,0.2767,0.3478,0.1941,0.094,0.2961,0.1111,0.069
0.0898,0.2576,0.0525,0.27,0.1611,0.2836,0.0959,0.0739,-0.4704,0.0082,-0.0443,0.258,0.1375,0.1184,0.2007,-0.1137,0.0092,-0.1346,0.261,-0.041,0.09,0.2783,0.2226,0.2671,0.3639,0.1978,0.0749,0.2956,0.1356,0.052
0.0707,0.2614,0.0498,0.2966,0.1647,0.2782,0.1078,0.0708,-0.5379,-0.0134,-0.065,0.2105,0.1366,0.1136,0.1969,-0.0943,0.0103,-0.1413,0.251,-0.0327,0.091,0.2735,0.2303,0.2475,0.3649,0.1884,0.05,0.2911,0.1443,0.0232
0.0456,0.2562,0.0555,0.3144,0.1653,0.2685,0.1217,0.0715,-0.5739,-0.0334,-0.0782,0.161,0.1327,0.1053,0.1788,-0.0756,0.0146,-0.1567,0.2393,-0.0239,0.0899,0.2553,0.2248,0.2154,0.3495,0.1664,0.0181,0.282,0.139,-0.0133
0.0146,0.2416,0.0687,0.3206,0.1601,0.2541,0.1347,0.0751,-0.5789,-0.0509,-0.0817,0.1148,0.1253,0.0929,0.1514,-0.0619,0.0208,-0.1807,0.2252,-0.0161,0.0842,0.2236,0.2071,0.1713,0.3193,0.135,-0.0199,0.269,0.1229,-0.0526
-0.022,0.2184,0.0881,0.3146,0.1477,0.2349,0.1447,0.0804,-0.559,-0.0647,-0.0742,0.0764,0.1152,0.0769,0.1215,-0.057,0.0266,-0.2123,0.2076,-0.0105,0.0729,0.1806,0.18,0.1181,0.2776,0.0986,-0.0607,0.2534,0.0998,-0.0897
-0.0633,0.1882,0.1119,0.2977,0.1283,0.2115,0.1507,0.0864,-0.5239,-0.0737,-0.0554,0.0484,0.1038,0.0582,0.0959,-0.0631,0.0299,-0.249,0.185,-0.0081,0.0556,0.1298,0.1473,0.0605,0.2289,0.0625,-0.0997,0.2366,0.0734,-0.1202
-0.1076,0.1536,0.138,0.2727,0.1034,0.1842,0.1526,0.0925,-0.4848,-0.0774,-0.0265,0.0311,0.0926,0.0379,0.0797,-0.0811,0.0282,-0.2876,0.1559,-0.0094,0.0331,0.0757,0.113,0.0044,0.1774,0.0316,-0.1323,0.2198,0.0471,-0.1411
-0.1521,0.1168,0.1638,0.2438,0.0753,0.1537,0.151,0.0986,-0.4523,-0.0758,0.0101,0.023,0.0828,0.017,0.0753,-0.11,0.0199,-0.3247,0.1195,-0.0145,0.0068,0.023,0.0803,-0.0451,0.1266,0.009,-0.1546,0.2031,0.0233,-0.1506
