FP1,F3,F7,FC3,C3,C5,P3,P7,PO7,PO3,O1,Oz,Pz,CPz,FP2,Fz,F4,F8,FC4,FCz,Cz,C4,C6,P4,P8,PO8,PO4,O2,(corr) HEOG,(corr) VEOG
0.5833,0.6155,0.2383,0.5727,0.6706,0.297,0.6128,0.3135,0.5836,0.5589,0.6423,0.654,1.028,1.1852,0.9112,1.3469,1.1865,0.7468,1.2131,1.3541,1.3057,1.0468,0.662,0.8888,0.6326,0.7084,0.788,0.7469,-0.1541,-0.5107
0.7346,0.8269,0.3761,0.7819,0.8182,0.4746,0.6849,0.3479,0.5878,0.5795,0.6135,0.6116,1.0875,1.2756,1.0595,1.5648,1.3564,0.9063,1.4024,1.5627,1.4519,1.2072,0.8438,0.9299,0.683,0.7267,0.8328,0.7271,-0.1504,-0.6322
0.891,1.0466,0.5312,1.0046,0.9718,0.6687,0.7417,0.3607,0.5553,0.5638,0.5635,0.534,1.1123,1.3381,1.2005,1.7777,1.5266,1.0891,1.5941,1.7629,1.5777,1.3607,1.036,0.951,0.7265,0.7271,0.8494,0.6793,-0.1458,-0.7496
1.0382,1.2559,0.6905,1.223,1.1169,0.8637,0.7798,0.3522,0.4927,0.5154,0.5006,0.4327,1.0999,1.3658,1.3217,1.9687,1.6842,1.2794,1.7699,1.9374,1.6702,1.4913,1.2188,0.9485,0.7617,0.7116,0.8378,0.6106,-0.1389,-0.8533
1.1676,1.4443,0.8449,1.4259,1.2448,1.0465,0.8022,0.328,0.4137,0.4465,0.4389,0.3254,1.0564,1.3607,1.4183,2.131,1.8248,1.4638,1.919,2.0782,1.7268,1.5889,1.3747,0.924,0.7887,0.6858,0.8036,0.5329,-0.1279,-0.9383
1.2798,1.6137,0.9919,1.6125,1.355,1.2101,0.8182,0.2972,0.3361,0.3759,0.396,0.2336,0.9962,1.3348,1.4954,2.2712,1.9552,1.6344,2.0416,2.1907,1.7574,1.6527,1.4931,0.8852,0.8091,0.6588,0.7582,0.4624,-0.1112,-1.0057
1.384,1.7767,1.1359,1.7919,1.4551,1.354,0.8415,0.271,0.279,0.325,0.3896,0.1783,0.9397,1.3076,1.5669,2.4074,2.0914,1.7899,2.1489,2.2916,1.7823,1.6921,1.5722,0.8451,0.8266,0.6415,0.7164,0.4162,-0.0887,-1.0623
1.4929,1.9507,1.2845,1.9769,1.5564,1.4818,0.8852,0.2591,0.2573,0.3123,0.4331,0.1761,0.9076,1.3011,1.6499,2.5613,2.2515,1.9334,2.2577,2.4018,1.8252,1.7231,1.6184,0.8192,0.8459,0.6447,0.6932,0.4087,-0.0622,-1.1178
1.6158,2.1474,1.4418,2.1756,1.6659,1.5957,0.9562,0.2661,0.2782,0.3474,0.5313,0.2343,0.9142,1.3306,1.7555,2.7468,2.4454,2.0669,2.3811,2.5357,1.9034,1.7609,1.6424,0.82,0.8713,0.6759,0.6997,0.4483,-0.0361,-1.1789
1.7504,2.3623,1.6013,2.3816,1.7793,1.6906,1.0506,0.2897,0.3383,0.4267,0.6775,0.3485,0.9616,1.3983,1.881,2.9585,2.6647,2.1856,2.5196,2.6907,2.0182,1.8128,1.6529,0.8533,0.9053,0.7376,0.7392,0.5345,-0.0167,-1.2453
1.8786,2.5692,1.7417,2.5687,1.8764,1.7505,1.1517,0.3201,0.4238,0.533,0.8528,0.5023,1.0367,1.4885,2.0051,3.1662,2.8784,2.2742,2.6553,2.8426,2.1498,1.8722,1.653,0.9145,0.9472,0.8253,0.8062,0.6573,-0.0112,-1.3063
1.9679,2.7227,1.8284,2.6936,1.9229,1.7496,1.2324,0.3419,0.5132,0.6384,1.0297,0.6706,1.1135,1.5702,2.0902,3.3188,3.0364,2.3088,2.7535,2.9474,2.2592,1.919,1.638,0.9892,0.9933,0.9283,0.8869,0.7987,-0.0265,-1.3421
1.9787,2.7682,1.8209,2.7047,1.8783,1.6579,1.2615,0.3386,0.5829,0.7111,1.1778,0.8245,1.1592,1.6044,2.0918,3.3553,3.0811,2.2615,2.7709,2.9525,2.2979,1.9246,1.5975,1.0565,1.0375,1.032,0.9627,0.9363,-0.067,-1.3288
1.8755,2.657,1.6835,2.5569,1.7079,1.4501,1.2123,0.2967,0.613,0.7239,1.2701,0.938,1.1437,1.5556,1.9706,3.2224,2.9633,2.1106,2.669,2.8118,2.2216,1.8615,1.5212,1.0951,1.0734,1.1207,1.0153,1.048,-0.1341,-1.2454
1.639,2.3628,1.3981,2.2269,1.395,1.1158,1.0714,0.2101,0.5919,0.6608,1.2897,0.9932,1.0485,1.4031,1.707,2.892,2.6593,1.8485,2.4277,2.5026,2.0052,1.7138,1.404,1.0896,1.0958,1.1817,1.0313,1.117,-0.225,-1.0814
1.2752,1.8929,0.9724,1.7243,0.9502,0.6663,0.8434,0.0824,0.5194,0.5226,1.2337,0.9841,0.8734,1.15,1.3098,2.3746,2.1815,1.4888,2.0552,2.0364,1.6535,1.4845,1.2513,1.0357,1.1027,1.2081,1.0061,1.1353,-0.3331,-0.8422
0.818,1.2924,0.4431,1.0954,0.4137,0.1368,0.5529,-0.0731,0.407,0.3267,1.1139,0.9176,0.6383,0.8251,0.8193,1.7228,1.5816,1.0663,1.591,1.4628,1.2051,1.1987,1.0791,0.9422,1.0951,1.2001,0.9454,1.1054,-0.4486,-0.5511
0.3256,0.6393,-0.1285,0.4177,-0.1494,-0.4175,0.2404,-0.2355,0.2752,0.1051,0.9553,0.8121,0.3808,0.479,0.3019,1.0257,0.9437,0.6323,1.1005,0.8632,0.7265,0.8993,0.9125,0.8299,1.0769,1.165,0.8638,1.0393,-0.5599,-0.2461
-0.1291,0.0311,-0.6669,-0.2125,-0.6597,-0.9297,-0.0445,-0.3799,0.1495,-0.1027,0.7906,0.6933,0.1483,0.1748,-0.1613,0.3935,0.3692,0.2457,0.6635,0.3362,0.3006,0.6394,0.7799,0.7268,1.0535,1.115,0.7825,0.9563,-0.6556,0.026
-0.4721,-0.4328,-1.0956,-0.6975,-1.038,-1.3327,-0.2526,-0.4824,0.0555,-0.2563,0.6547,0.5891,-0.0107,-0.0249,-0.49,-0.0631,-0.0419,-0.0379,0.3587,-0.0212,0.0103,0.4709,0.7065,0.6623,1.0305,1.0643,0.7243,0.8789,-0.7254,0.2188
-0.6416,-0.669,-1.3503,-0.9556,-1.2188,-1.5701,-0.3435,-0.5239,0.0144,-0.3223,0.5778,0.5248,-0.0564,-0.0696,-0.6195,-0.2533,-0.2097,-0.1765,0.249,-0.1318,-0.0776,0.4346,0.7096,0.6613,1.0127,1.0264,0.7094,0.8283,-0.7623,0.2948
-0.5985,-0.6245,-1.3897,-0.9345,-1.162,-1.6056,-0.2926,-0.4929,0.0395,-0.2797,0.5803,0.5184,0.0356,0.07,-0.5121,-0.1227,-0.088,-0.147,0.3706,0.0483,0.0758,0.553,0.7953,0.7389,1.0033,1.0114,0.7518,0.8204,-0.7628,0.2316
-0.3325,-0.2843,-1.2007,-0.6195,-0.8579,-1.4273,-0.095,-0.3875,0.1345,-0.1229,0.6696,0.5777,0.2706,0.3973,-0.1623,0.3383,0.3288,0.0514,0.7282,0.523,0.4757,0.8271,0.9588,0.8988,1.0037,1.0247,0.8568,0.8636,-0.7275,0.0262
0.1374,0.3274,-0.7989,-0.0333,-0.3278,-1.0485,0.2349,-0.2149,0.2932,0.1375,0.8387,0.7,0.6344,0.8911,0.4032,1.0946,1.0069,0.3998,1.2958,1.2574,1.0945,1.2381,1.1864,1.1331,1.0145,1.0667,1.0207,0.9572,-0.6611,-0.3061
0.7673,1.1527,-0.2243,0.7681,0.3805,-0.5044,0.6664,0.0097,0.5009,0.4773,1.0686,0.8726,1.0963,1.5094,1.1312,2.0732,1.8797,0.8625,2.0218,2.1853,1.8777,1.7515,1.4594,1.4242,1.0354,1.1332,1.2316,1.0926,-0.5715,-0.7339
1.4949,2.1098,0.4652,1.7054,1.2005,0.1534,1.1569,0.2655,0.7367,0.8623,1.331,1.075,1.6139,2.1962,1.95,3.1754,2.8582,1.3929,2.837,3.2193,2.7528,2.3221,1.7568,1.7476,1.0657,1.2165,1.4709,1.2539,-0.4691,-1.215
2.2487,3.1038,1.2023,2.6867,2.0556,0.8642,1.6579,0.5287,0.9758,1.2524,1.5925,1.2819,2.138,2.8889,2.7788,4.2904,3.8424,1.9378,3.6631,4.2629,3.6391,2.8997,2.0571,2.0748,1.1039,1.3058,1.7159,1.4209,-0.3649,-1.702
