FP1,F3,F7,FC3,C3,C5,P3,P7,PO7,PO3,O1,Oz,Pz,CPz,FP2,Fz,F4,F8,FC4,FCz,Cz,C4,C6,P4,P8,PO8,PO4,O2,(corr) HEOG,(corr) VEOG
-0.2864,-0.288,-0.0999,-0.0038,0.0276,0.1615,-0.0655,0.0126,0.0139,-0.084,0.0316,-0.0787,-0.1191,-0.0514,-0.3714,-0.396,-0.3644,-0.3653,-0.3681,-0.3238,-0.1354,-0.2218,-0.1945,-0.0421,0.0045,0.0166,-0.0023,0.0423,-0.1599,0.2165
-0.2326,-0.1416,-0.0376,0.1039,0.1027,0.1657,-0.0231,-0.0089,0.0484,-0.0609,0.0737,-0.0723,-0.0448,0.0423,-0.301,-0.265,-0.2616,-0.2344,-0.2942,-0.2232,-0.033,-0.1102,-0.0883,0.0699,0.1084,0.0629,0.0881,0.0782,-0.1839,0.1905
-0.1706,0.0223,0.0351,0.2224,0.1788,0.1687,0.0249,-0.0286,0.0768,-0.0285,0.109,-0.0596,0.0429,0.1474,-0.2233,-0.1227,-0.1404,-0.0968,-0.1874,-0.1078,0.0805,0.0354,0.0455,0.1983,0.222,0.1127,0.1885,0.1162,-0.2087,0.1585
-0.0971,0.1954,0.118,0.3463,0.2551,0.1746,0.0766,-0.0451,0.0965,0.0132,0.1372,-0.0378,0.1423,0.2614,-0.1378,0.03,0.0018,0.0425,-0.0442,0.0235,0.2049,0.2058,0.2018,0.3371,0.3401,0.1663,0.2958,0.158,-0.2315,0.1188
-0.0092,0.3693,0.2095,0.4695,0.3302,0.1867,0.1292,-0.0575,0.1068,0.0624,0.1579,-0.0073,0.2493,0.38,-0.0436,0.1928,0.1656,0.1795,0.1343,0.1712,0.339,0.3885,0.3712,0.4765,0.4557,0.2218,0.4036,0.2029,-0.2487,0.0697
0.0946,0.5365,0.3071,0.5869,0.4024,0.2073,0.1797,-0.0645,0.1098,0.1161,0.1709,0.0297,0.3577,0.4975,0.0608,0.3654,0.3492,0.3115,0.3415,0.3348,0.4796,0.5687,0.5414,0.6044,0.5607,0.2752,0.504,0.2483,-0.2566,0.01
0.2138,0.6919,0.4079,0.6949,0.4707,0.2382,0.2257,-0.064,0.1096,0.171,0.1765,0.0694,0.4602,0.6075,0.1761,0.5469,0.5475,0.4372,0.566,0.5116,0.6222,0.7319,0.699,0.7083,0.6467,0.3214,0.5882,0.29,-0.2516,-0.0599
0.3457,0.832,0.5089,0.7914,0.5343,0.2803,0.2657,-0.0531,0.112,0.2237,0.1755,0.1074,0.5492,0.7034,0.3023,0.735,0.7527,0.5556,0.7925,0.6966,0.7609,0.8651,0.8315,0.7773,0.7064,0.3549,0.6486,0.3237,-0.2313,-0.1381
0.4857,0.9555,0.6071,0.8754,0.5934,0.3337,0.2989,-0.0285,0.1221,0.271,0.1688,0.1403,0.6176,0.7796,0.4378,0.925,0.9544,0.6651,1.0047,0.8822,0.8885,0.9586,0.9295,0.8042,0.7343,0.3714,0.6796,0.3461,-0.1943,-0.2208
0.6271,1.061,0.6986,0.9453,0.6476,0.3964,0.3244,0.0117,0.1432,0.3099,0.1568,0.165,0.66,0.8316,0.5789,1.11,1.1413,0.7637,1.1872,1.0585,0.9978,1.0073,0.9879,0.7868,0.7279,0.3683,0.6792,0.3551,-0.141,-0.3025
0.7614,1.1469,0.7792,0.9988,0.6962,0.4643,0.3409,0.0669,0.1755,0.3371,0.1394,0.1795,0.6728,0.8566,0.7195,1.2805,1.3018,0.8481,1.3277,1.2143,1.0816,1.0102,1.0065,0.7286,0.6883,0.3457,0.6488,0.3499,-0.0739,-0.3767
0.8792,1.2104,0.8433,1.0317,0.7371,0.5311,0.346,0.1332,0.2151,0.3493,0.1154,0.1825,0.6551,0.8534,0.8514,1.4255,1.4257,0.9146,1.4186,1.3384,1.1338,0.9706,0.9895,0.6379,0.6205,0.3059,0.5929,0.3312,0.0026,-0.4368
0.9709,1.2474,0.885,1.0387,0.767,0.5888,0.3368,0.2028,0.2547,0.3431,0.0831,0.173,0.6081,0.8228,0.965,1.534,1.5051,0.9595,1.4572,1.4211,1.1503,0.8951,0.9444,0.5263,0.5327,0.2532,0.5185,0.3005,0.0822,-0.4773
1.0281,1.2536,0.8986,1.0145,0.7812,0.6286,0.3103,0.2651,0.2851,0.3158,0.0406,0.1509,0.5356,0.7678,1.0503,1.5967,1.5358,0.9807,1.4462,1.4559,1.1294,0.7929,0.8804,0.4071,0.4355,0.194,0.4341,0.2602,0.1577,-0.4945
